DADCA-NSN;50;14;11.96817%;71;259200;13000;16778MiliSegs;40MiliSegs;4_TSP_thread;245995;215260;2596;1448;244011;79088;4.617350037151348;15.132727210570875;-1;map_3.txt
DADCA-NSN;50;16;13.63819%;71;259200;13000;18107MiliSegs;37MiliSegs;4_TSP_thread;245395;206865;2562;140;318137;79088;5.261649091220849;17.24432839930766;-1;map_3.txt
DADCA-parted-nsn;50;8;5.55918%;71;259200;13000;8512MiliSegs;21MiliSegs;4_TSP_thread;256500;195310;7588;233;121900;85005;2.1447461800792578;6.539829537986514;-1;map_3.txt
DADCA-parted-nsn;50;2;2.53534%;71;259200;13000;6495MiliSegs;24MiliSegs;4_TSP_thread;255770;249690;2449;233;59514;85005;0.9781402415790279;2.9825769145024883;-1;map_3.txt
DADCA-parted-nsn;50;4;4.03989%;71;259200;13000;7352MiliSegs;22MiliSegs;4_TSP_thread;255395;209665;6224;232;94153;85005;1.5586002991159875;4.752534527743826;-1;map_3.txt
DADCA-parted-nsn;50;6;3.99572%;71;259200;13000;9840MiliSegs;22MiliSegs;4_TSP_thread;257220;207535;9773;233;85938;85005;1.5415577131915879;4.700567722595842;-1;map_3.txt
DADCA-parted-nsn;50;10;6.20012%;71;259200;13000;12064MiliSegs;21MiliSegs;4_TSP_thread;255125;187665;9749;232;149565;85005;2.392019961705533;7.29382476412063;-1;map_3.txt
DADCA-parted-nsn;50;12;7.90710%;71;259200;13000;13132MiliSegs;27MiliSegs;4_TSP_thread;254760;177560;8894;140;187692;85005;3.0505782274043582;9.301921963922236;-1;map_3.txt
DADCA-parted-nsn;50;14;9.68715%;71;259200;13000;15152MiliSegs;26MiliSegs;4_TSP_thread;250870;174230;8020;233;213022;85005;3.7373274605624127;11.395979975034145;-1;map_3.txt
DADCA-parted-nsn;50;16;10.81570%;71;259200;13000;16721MiliSegs;36MiliSegs;4_TSP_thread;252060;170775;6076;232;165969;85005;4.17272459895595;12.723607035461235;-1;map_3.txt
DADCA-lkh;50;8;7.86671%;71;259200;13000;8591MiliSegs;77MiliSegs;4_TSP_thread;251575;230030;2874;187;186962;76929;3.0349943082228346;10.225929424421983;-1;map_3.txt
DADCA-lkh;50;2;2.88908%;71;259200;13000;6471MiliSegs;35MiliSegs;4_TSP_thread;256055;248840;3810;187;69583;76929;1.1146148881649152;3.755517152339768;-1;map_3.txt
DADCA-lkh;50;4;4.99267%;71;259200;13000;7929MiliSegs;31MiliSegs;4_TSP_thread;254845;239715;3040;187;119906;76929;1.9261843183203784;6.489970951249101;-1;map_3.txt
DADCA-lkh;50;6;5.66435%;71;259200;13000;10797MiliSegs;44MiliSegs;4_TSP_thread;254160;237745;3110;187;135920;76929;2.1853209304984014;7.363090449442806;-1;map_3.txt
DADCA-lkh;50;10;8.89059%;71;259200;13000;13102MiliSegs;55MiliSegs;4_TSP_thread;249745;226615;2978;187;211659;76929;3.430010192805975;11.556872466499094;-1;map_3.txt
DADCA-lkh;50;12;10.70143%;71;259200;13000;14193MiliSegs;50MiliSegs;4_TSP_thread;248945;218835;2838;187;241229;76929;4.128637140870295;13.910784579463927;-1;map_3.txt
DADCA-lkh;50;16;14.51019%;71;259200;13000;16621MiliSegs;38MiliSegs;4_TSP_thread;244740;205270;2702;187;347910;76929;5.598065272062186;18.86178838303525;-1;map_3.txt
DADCA-lkh;50;14;13.26397%;71;259200;13000;16330MiliSegs;40MiliSegs;4_TSP_thread;244515;211080;2742;186;312540;76929;5.117270852385307;17.241828243422784;-1;map_3.txt
DADCA-lkh-cutted;50;8;6.42338%;71;259200;13000;8207MiliSegs;24MiliSegs;4_TSP_thread;255635;176735;7866;140;139181;78783;2.4781557213077288;8.15325594307101;-1;map_3.txt
DADCA-lkh-cutted;50;2;2.76543%;71;259200;13000;6349MiliSegs;47MiliSegs;4_TSP_thread;256095;248840;2362;187;62809;78783;1.0669105319311074;3.5101888716670224;-1;map_3.txt
DADCA-lkh-cutted;50;4;4.31296%;71;259200;13000;9192MiliSegs;62MiliSegs;4_TSP_thread;256660;214635;9331;140;102247;78783;1.6639517604023777;5.474484296057478;-1;map_3.txt
DADCA-lkh-cutted;50;6;4.82234%;71;259200;13000;10469MiliSegs;33MiliSegs;4_TSP_thread;257085;198455;8074;140;112332;78783;1.8604698931184274;6.121038755775946;-1;map_3.txt
DADCA-lkh-cutted;50;10;7.02450%;71;259200;13000;12529MiliSegs;56MiliSegs;4_TSP_thread;254600;157900;7981;139;168024;78783;2.7100688490702614;8.91626170213132;-1;map_3.txt
DADCA-lkh-cutted;50;12;9.36647%;71;259200;13000;13718MiliSegs;61MiliSegs;4_TSP_thread;254195;157435;8929;139;163841;78783;3.6136087057994226;11.888952902824345;-1;map_3.txt
DADCA-lkh-cutted;50;14;11.45737%;71;259200;13000;16185MiliSegs;31MiliSegs;4_TSP_thread;252790;149955;14504;139;185198;78783;4.420281183318093;14.542945593796246;-1;map_3.txt
