Strategy;nPOIs;nUAV;SucessTax;V2V_range;nRounds;dimX;simumationTimeMS;TSP_threads;maxData;minData
NotSoNaiveOrderedMobility;20;4;11.39788;10;1000000;1000;11;4;888785;883710
NotSoNaiveOrderedMobility;20;8;21.19418;10;1000000;1000;14;4;797180;725110
NotSoNaiveOrderedMobility;20;16;49.82248;10;1000000;1000;23;4;510730;490595
ZigZagOverNSNMobility;20;2;6.03373;10;1000000;1000;11;4;942010;919645
ZigZagOverNSNMobility;20;4;10.35993;10;1000000;1000;13;4;900155;868425
ZigZagOverNSNMobility;20;8;27.42655;10;1000000;1000;15;4;731210;719550
ZigZagOverNSNMobility;20;16;50.77458;10;1000000;1000;21;4;675485;372880
NotSoNaiveOrderedMobility;20;2;7.03095;10;1000000;1000;10;4;931685;927730
NotSoNaiveOrderedMobility;20;4;12.84160;10;1000000;1000;12;4;876830;824805
NotSoNaiveOrderedMobility;20;8;20.82918;10;1000000;1000;15;4;796060;786745
NotSoNaiveOrderedMobility;20;16;45.50933;10;1000000;1000;21;4;556215;537500
ZigZagOverNSNMobility;20;2;5.43107;10;1000000;1000;11;4;950850;916045
ZigZagOverNSNMobility;20;4;11.04213;10;1000000;1000;13;4;895185;826170
ZigZagOverNSNMobility;20;8;21.74388;10;1000000;1000;14;4;792540;655930
ZigZagOverNSNMobility;20;16;47.14210;10;1000000;1000;21;4;549415;356855
NotSoNaiveOrderedMobility;20;2;6.22377;10;1000000;1000;10;4;940930;904910
NotSoNaiveOrderedMobility;20;4;14.10617;10;1000000;1000;12;4;862215;854870
NotSoNaiveOrderedMobility;20;8;27.43185;10;1000000;1000;16;4;738110;565315
NotSoNaiveOrderedMobility;20;16;50.18258;10;1000000;1000;21;4;509410;488990
ZigZagOverNSNMobility;20;2;5.13660;10;1000000;1000;11;4;950325;947600
ZigZagOverNSNMobility;20;4;13.95568;10;1000000;1000;12;4;863990;856390
ZigZagOverNSNMobility;20;8;25.42775;10;1000000;1000;14;4;751265;740680
ZigZagOverNSNMobility;20;16;43.88285;10;1000000;1000;22;4;571290;554205
NotSoNaiveOrderedMobility;20;2;5.83012;10;1000000;1000;11;4;946625;912210
NotSoNaiveOrderedMobility;20;4;11.13300;10;1000000;1000;12;4;891665;886280
NotSoNaiveOrderedMobility;20;8;26.11478;10;1000000;1000;14;4;744650;733730
NotSoNaiveOrderedMobility;20;16;45.96745;10;1000000;1000;21;4;566475;279000
ZigZagOverNSNMobility;20;2;6.11305;10;1000000;1000;11;4;941785;905100
ZigZagOverNSNMobility;20;4;12.25247;10;1000000;1000;12;4;884065;810830
ZigZagOverNSNMobility;20;8;22.01518;10;1000000;1000;14;4;786625;776130
ZigZagOverNSNMobility;20;16;49.14947;10;1000000;1000;22;4;717035;477510
NotSoNaiveOrderedMobility;20;2;5.26935;10;1000000;1000;11;4;950935;916750
NotSoNaiveOrderedMobility;20;4;11.99840;10;1000000;1000;12;4;886480;811420
NotSoNaiveOrderedMobility;20;8;23.55603;10;1000000;1000;14;4;770315;731545
NotSoNaiveOrderedMobility;20;16;49.97308;10;1000000;1000;22;4;525435;212725
ZigZagOverNSNMobility;20;2;4.93993;10;1000000;1000;11;4;951840;949335
ZigZagOverNSNMobility;20;4;11.19543;10;1000000;1000;12;4;890625;885245
ZigZagOverNSNMobility;20;8;23.46958;10;1000000;1000;14;4;782575;640520
ZigZagOverNSNMobility;20;16;49.37465;10;1000000;1000;23;4;543685;233240
NotSoNaiveOrderedMobility;20;2;6.44362;10;1000000;1000;11;4;938840;900480
NotSoNaiveOrderedMobility;20;4;13.63657;10;1000000;1000;12;4;871010;785260
NotSoNaiveOrderedMobility;20;8;22.34815;10;1000000;1000;14;4;783015;772725
NotSoNaiveOrderedMobility;20;16;58.06960;10;1000000;1000;24;4;461075;125900
ZigZagOverNSNMobility;20;2;6.59970;10;1000000;1000;12;4;935415;932270
ZigZagOverNSNMobility;20;4;12.40890;10;1000000;1000;12;4;881165;838350
ZigZagOverNSNMobility;20;8;21.59760;10;1000000;1000;15;4;787805;779470
ZigZagOverNSNMobility;20;16;46.92743;10;1000000;1000;21;4;556230;257985
NotSoNaiveOrderedMobility;20;2;5.87583;10;1000000;1000;10;4;947860;911865
NotSoNaiveOrderedMobility;20;4;10.93468;10;1000000;1000;12;4;893015;888370
NotSoNaiveOrderedMobility;20;8;23.70470;10;1000000;1000;14;4;768750;758490
NotSoNaiveOrderedMobility;20;16;49.53178;10;1000000;1000;21;4;512890;491180
ZigZagOverNSNMobility;20;2;7.33312;10;1000000;1000;11;4;930860;901720
ZigZagOverNSNMobility;20;4;12.49165;10;1000000;1000;12;4;878015;872425
ZigZagOverNSNMobility;20;8;21.53858;10;1000000;1000;14;4;790395;780255
ZigZagOverNSNMobility;20;16;55.05470;10;1000000;1000;21;4;474665;218785
NotSoNaiveOrderedMobility;20;2;7.07998;10;1000000;1000;11;4;931350;928040
NotSoNaiveOrderedMobility;20;4;11.69233;10;1000000;1000;12;4;889390;820285
NotSoNaiveOrderedMobility;20;8;26.79428;10;1000000;1000;14;4;750705;584945
NotSoNaiveOrderedMobility;20;16;45.26355;10;1000000;1000;22;4;556350;538755
ZigZagOverNSNMobility;20;2;5.77455;10;1000000;1000;12;4;949800;916805
ZigZagOverNSNMobility;20;4;11.12115;10;1000000;1000;12;4;890750;886110
ZigZagOverNSNMobility;20;8;21.44778;10;1000000;1000;15;4;797845;698735
ZigZagOverNSNMobility;20;16;52.16260;10;1000000;1000;20;4;488870;461800
NotSoNaiveOrderedMobility;20;2;6.12985;10;1000000;1000;11;4;940595;937385
NotSoNaiveOrderedMobility;20;4;13.33745;10;1000000;1000;11;4;875140;800570
NotSoNaiveOrderedMobility;20;8;22.98610;10;1000000;1000;14;4;775065;764895
NotSoNaiveOrderedMobility;20;16;47.48913;10;1000000;1000;21;4;549500;284715
ZigZagOverNSNMobility;20;2;7.76345;10;1000000;1000;11;4;924805;920940
ZigZagOverNSNMobility;20;4;11.07582;10;1000000;1000;12;4;892545;879670
ZigZagOverNSNMobility;20;8;21.67908;10;1000000;1000;14;4;792310;704785
ZigZagOverNSNMobility;20;16;57.29600;10;1000000;1000;21;4;451245;412530
NotSoNaiveOrderedMobility;20;2;5.88623;10;1000000;1000;11;4;942695;939760
NotSoNaiveOrderedMobility;20;4;12.38463;10;1000000;1000;11;4;885450;807590
NotSoNaiveOrderedMobility;20;8;22.06960;10;1000000;1000;14;4;785655;774735
NotSoNaiveOrderedMobility;20;16;50.61245;10;1000000;1000;22;4;521915;221645
ZigZagOverNSNMobility;20;2;4.83368;10;1000000;1000;11;4;952945;950510
ZigZagOverNSNMobility;20;4;11.71153;10;1000000;1000;12;4;885175;880030
ZigZagOverNSNMobility;20;8;22.47190;10;1000000;1000;15;4;785400;680345
ZigZagOverNSNMobility;20;16;57.05333;10;1000000;1000;22;4;608050;68975
NotSoNaiveOrderedMobility;20;2;5.40723;10;1000000;1000;11;4;948745;917020
NotSoNaiveOrderedMobility;20;4;12.72473;10;1000000;1000;11;4;875275;869335
NotSoNaiveOrderedMobility;20;8;20.80943;10;1000000;1000;14;4;802865;667245
NotSoNaiveOrderedMobility;20;16;44.39530;10;1000000;1000;23;4;569515;494565
ZigZagOverNSNMobility;20;2;6.21310;10;1000000;1000;11;4;939385;936525
ZigZagOverNSNMobility;20;4;11.69425;10;1000000;1000;13;4;888850;822220
ZigZagOverNSNMobility;20;8;24.70930;10;1000000;1000;15;4;819805;732600
ZigZagOverNSNMobility;20;16;52.25613;10;1000000;1000;21;4;502250;460625
NotSoNaiveOrderedMobility;20;2;5.32742;10;1000000;1000;10;4;949530;915825
NotSoNaiveOrderedMobility;20;4;12.03100;10;1000000;1000;12;4;882030;876310
NotSoNaiveOrderedMobility;20;8;25.84658;10;1000000;1000;14;4;754990;648700
NotSoNaiveOrderedMobility;20;16;53.11818;10;1000000;1000;21;4;480415;459795
ZigZagOverNSNMobility;20;2;6.30268;10;1000000;1000;11;4;938600;935520
ZigZagOverNSNMobility;20;4;10.89190;10;1000000;1000;12;4;895885;834295
ZigZagOverNSNMobility;20;8;22.94643;10;1000000;1000;15;4;775185;765475
ZigZagOverNSNMobility;20;16;42.64860;10;1000000;1000;21;4;582910;563190
NotSoNaiveOrderedMobility;20;2;6.00842;10;1000000;1000;11;4;943830;917945
NotSoNaiveOrderedMobility;20;4;12.52072;10;1000000;1000;11;4;877375;871720
NotSoNaiveOrderedMobility;20;8;21.61245;10;1000000;1000;14;4;788595;778885
NotSoNaiveOrderedMobility;20;16;54.03068;10;1000000;1000;22;4;480295;282670
ZigZagOverNSNMobility;20;2;6.45033;10;1000000;1000;11;4;939355;896445
ZigZagOverNSNMobility;20;4;14.42163;10;1000000;1000;12;4;861435;827270
ZigZagOverNSNMobility;20;8;23.10835;10;1000000;1000;15;4;772470;763020
ZigZagOverNSNMobility;20;16;45.76258;10;1000000;1000;21;4;570895;303845
NotSoNaiveOrderedMobility;20;2;5.09648;10;1000000;1000;11;4;951050;935300
NotSoNaiveOrderedMobility;20;4;11.91965;10;1000000;1000;12;4;890715;817735
NotSoNaiveOrderedMobility;20;8;24.54277;10;1000000;1000;14;4;759395;749785
NotSoNaiveOrderedMobility;20;16;41.44715;10;1000000;1000;21;4;624020;362475
ZigZagOverNSNMobility;20;2;6.15925;10;1000000;1000;11;4;943640;905120
ZigZagOverNSNMobility;20;4;8.90745;10;1000000;1000;12;4;913210;909440
ZigZagOverNSNMobility;20;8;22.65407;10;1000000;1000;16;4;781125;711410
ZigZagOverNSNMobility;20;16;48.32010;10;1000000;1000;21;4;523345;502920
NotSoNaiveOrderedMobility;20;4;10.94327;10;1000000;1000;11;4;896635;828225
NotSoNaiveOrderedMobility;20;2;5.85298;10;1000000;1000;12;4;944480;914705
NotSoNaiveOrderedMobility;20;8;21.87935;10;1000000;1000;13;4;786700;777045
NotSoNaiveOrderedMobility;20;16;42.85918;10;1000000;1000;21;4;592800;364635
ZigZagOverNSNMobility;20;2;6.22402;10;1000000;1000;11;4;940165;922905
ZigZagOverNSNMobility;20;4;11.37830;10;1000000;1000;12;4;890325;852490
ZigZagOverNSNMobility;20;8;21.05340;10;1000000;1000;15;4;798220;693330
ZigZagOverNSNMobility;20;16;43.49225;10;1000000;1000;20;4;572925;554515
NotSoNaiveOrderedMobility;20;2;6.23917;10;1000000;1000;10;4;939525;935930
NotSoNaiveOrderedMobility;20;4;11.14280;10;1000000;1000;11;4;893890;841480
NotSoNaiveOrderedMobility;20;8;23.97578;10;1000000;1000;14;4;773100;622060
NotSoNaiveOrderedMobility;20;16;43.41883;10;1000000;1000;20;4;573850;555620
ZigZagOverNSNMobility;20;2;6.32377;10;1000000;1000;11;4;938255;935160
ZigZagOverNSNMobility;20;4;12.36438;10;1000000;1000;12;4;879490;873405
ZigZagOverNSNMobility;20;8;23.71825;10;1000000;1000;14;4;778925;641900
ZigZagOverNSNMobility;20;16;45.25223;10;1000000;1000;20;4;567435;395745
NotSoNaiveOrderedMobility;20;2;5.68903;10;1000000;1000;11;4;944415;941975
NotSoNaiveOrderedMobility;20;4;11.29825;10;1000000;1000;11;4;890005;884270
NotSoNaiveOrderedMobility;20;8;23.73663;10;1000000;1000;14;4;779310;633050
NotSoNaiveOrderedMobility;20;16;42.68250;10;1000000;1000;22;4;582085;564950
ZigZagOverNSNMobility;20;2;5.51820;10;1000000;1000;11;4;947775;914865
ZigZagOverNSNMobility;20;4;10.69288;10;1000000;1000;12;4;897975;830460
ZigZagOverNSNMobility;20;8;27.69130;10;1000000;1000;15;4;736165;605090
ZigZagOverNSNMobility;20;16;45.73235;10;1000000;1000;20;4;553685;534135
NotSoNaiveOrderedMobility;20;2;6.16433;10;1000000;1000;10;4;939875;936940
NotSoNaiveOrderedMobility;20;4;12.83505;10;1000000;1000;11;4;878285;809085
NotSoNaiveOrderedMobility;20;8;23.69227;10;1000000;1000;14;4;775515;681665
NotSoNaiveOrderedMobility;20;16;48.64780;10;1000000;1000;21;4;536285;275485
ZigZagOverNSNMobility;20;2;5.96145;10;1000000;1000;12;4;941800;939020
ZigZagOverNSNMobility;20;4;13.18485;10;1000000;1000;12;4;871275;864875
ZigZagOverNSNMobility;20;8;20.86318;10;1000000;1000;14;4;801370;677255
ZigZagOverNSNMobility;20;16;40.23130;10;1000000;1000;21;4;603995;586195
NotSoNaiveOrderedMobility;20;2;5.88635;10;1000000;1000;11;4;945605;908930
NotSoNaiveOrderedMobility;20;4;10.83600;10;1000000;1000;12;4;895205;890065
NotSoNaiveOrderedMobility;20;8;24.86888;10;1000000;1000;14;4;765140;675885
NotSoNaiveOrderedMobility;20;16;42.72190;10;1000000;1000;22;4;595860;315325
ZigZagOverNSNMobility;20;2;5.70270;10;1000000;1000;11;4;948260;916420
ZigZagOverNSNMobility;20;4;12.16898;10;1000000;1000;12;4;885495;811965
ZigZagOverNSNMobility;20;8;28.17165;10;1000000;1000;15;4;724385;714430
ZigZagOverNSNMobility;20;16;44.85205;10;1000000;1000;21;4;560045;542005
NotSoNaiveOrderedMobility;20;2;6.07610;10;1000000;1000;10;4;940520;937500
NotSoNaiveOrderedMobility;20;4;12.02992;10;1000000;1000;12;4;882425;877360
NotSoNaiveOrderedMobility;20;8;22.99380;10;1000000;1000;14;4;788080;647215
NotSoNaiveOrderedMobility;20;16;47.73780;10;1000000;1000;21;4;543810;338825
ZigZagOverNSNMobility;20;2;5.53705;10;1000000;1000;12;4;946020;943545
ZigZagOverNSNMobility;20;4;12.76433;10;1000000;1000;12;4;875950;869565
ZigZagOverNSNMobility;20;8;24.24020;10;1000000;1000;14;4;763250;751440
ZigZagOverNSNMobility;20;16;39.56750;10;1000000;1000;21;4;612275;595975
NotSoNaiveOrderedMobility;20;2;7.41747;10;1000000;1000;11;4;927605;924335
NotSoNaiveOrderedMobility;20;4;13.45947;10;1000000;1000;12;4;872425;786995
NotSoNaiveOrderedMobility;20;8;21.19037;10;1000000;1000;14;4;793380;783595
NotSoNaiveOrderedMobility;20;16;51.73160;10;1000000;1000;22;4;524345;226715
ZigZagOverNSNMobility;20;2;5.05745;10;1000000;1000;11;4;950565;948080
ZigZagOverNSNMobility;20;4;12.73100;10;1000000;1000;12;4;882120;798850
ZigZagOverNSNMobility;20;8;23.35972;10;1000000;1000;16;4;780065;664025
ZigZagOverNSNMobility;20;16;49.10978;10;1000000;1000;22;4;543630;223055
NotSoNaiveOrderedMobility;20;2;5.27050;10;1000000;1000;10;4;949215;946055
NotSoNaiveOrderedMobility;20;4;10.30065;10;1000000;1000;11;4;898740;893985
NotSoNaiveOrderedMobility;20;8;25.81940;10;1000000;1000;15;4;746830;735770
NotSoNaiveOrderedMobility;20;16;50.16593;10;1000000;1000;21;4;508350;488105
ZigZagOverNSNMobility;20;2;5.59557;10;1000000;1000;10;4;945250;942660
ZigZagOverNSNMobility;20;4;12.11555;10;1000000;1000;13;4;887955;809690
ZigZagOverNSNMobility;20;8;23.86240;10;1000000;1000;14;4;771325;653160
ZigZagOverNSNMobility;20;16;45.23450;10;1000000;1000;21;4;569805;275215
NotSoNaiveOrderedMobility;20;2;6.28098;10;1000000;1000;10;4;938750;935760
NotSoNaiveOrderedMobility;20;4;10.36432;10;1000000;1000;12;4;898815;893515
NotSoNaiveOrderedMobility;20;8;21.02477;10;1000000;1000;15;4;799505;694525
NotSoNaiveOrderedMobility;20;16;44.50670;10;1000000;1000;20;4;578175;298970
ZigZagOverNSNMobility;20;2;6.34115;10;1000000;1000;11;4;938210;934970
ZigZagOverNSNMobility;20;4;12.79010;10;1000000;1000;12;4;874930;869470
ZigZagOverNSNMobility;20;8;21.81087;10;1000000;1000;14;4;787340;777135
ZigZagOverNSNMobility;20;16;48.01188;10;1000000;1000;21;4;580500;490420
NotSoNaiveOrderedMobility;20;2;6.51877;10;1000000;1000;11;4;936390;933205
NotSoNaiveOrderedMobility;20;4;11.08390;10;1000000;1000;12;4;893530;848290
NotSoNaiveOrderedMobility;20;8;21.07560;10;1000000;1000;14;4;794040;785295
NotSoNaiveOrderedMobility;20;16;43.27875;10;1000000;1000;23;4;586960;373955
ZigZagOverNSNMobility;20;2;5.61880;10;1000000;1000;11;4;945155;942345
ZigZagOverNSNMobility;20;4;15.16450;10;1000000;1000;13;4;857455;795805
ZigZagOverNSNMobility;20;8;21.59965;10;1000000;1000;15;4;791175;725630
ZigZagOverNSNMobility;20;16;47.21438;10;1000000;1000;21;4;539900;515990
NotSoNaiveOrderedMobility;20;2;5.67090;10;1000000;1000;10;4;944525;941625
NotSoNaiveOrderedMobility;20;4;10.32100;10;1000000;1000;11;4;901810;853425
NotSoNaiveOrderedMobility;20;8;24.79902;10;1000000;1000;14;4;757110;747815
NotSoNaiveOrderedMobility;20;16;44.27265;10;1000000;1000;20;4;567890;549935
ZigZagOverNSNMobility;20;2;7.35705;10;1000000;1000;11;4;927870;925085
ZigZagOverNSNMobility;20;4;11.52920;10;1000000;1000;12;4;888955;844730
ZigZagOverNSNMobility;20;8;25.25615;10;1000000;1000;15;4;759875;610010
ZigZagOverNSNMobility;20;16;46.29138;10;1000000;1000;21;4;562300;277485
NotSoNaiveOrderedMobility;20;2;5.53530;10;1000000;1000;10;4;946670;943730
NotSoNaiveOrderedMobility;20;4;14.55528;10;1000000;1000;12;4;869110;733085
NotSoNaiveOrderedMobility;20;8;27.66900;10;1000000;1000;14;4;731720;675560
NotSoNaiveOrderedMobility;20;16;50.91025;10;1000000;1000;21;4;501935;482035
ZigZagOverNSNMobility;20;2;5.59038;10;1000000;1000;11;4;946800;913400
ZigZagOverNSNMobility;20;4;11.98887;10;1000000;1000;12;4;886705;810920
ZigZagOverNSNMobility;20;8;22.32523;10;1000000;1000;15;4;782405;771670
ZigZagOverNSNMobility;20;16;47.48140;10;1000000;1000;22;4;546985;306570
NotSoNaiveOrderedMobility;20;2;5.92820;10;1000000;1000;11;4;942220;939065
NotSoNaiveOrderedMobility;20;4;12.30625;10;1000000;1000;12;4;879785;874800
NotSoNaiveOrderedMobility;20;8;26.59527;10;1000000;1000;14;4;755175;534920
NotSoNaiveOrderedMobility;20;16;45.75598;10;1000000;1000;21;4;549970;530510
ZigZagOverNSNMobility;20;2;6.07853;10;1000000;1000;11;4;940430;937320
ZigZagOverNSNMobility;20;4;11.50883;10;1000000;1000;13;4;887215;882320
ZigZagOverNSNMobility;20;8;23.58168;10;1000000;1000;14;4;769350;758690
ZigZagOverNSNMobility;20;16;50.94893;10;1000000;1000;21;4;504480;480935
NotSoNaiveOrderedMobility;20;2;5.69660;10;1000000;1000;11;4;945020;941640
NotSoNaiveOrderedMobility;20;4;11.36647;10;1000000;1000;13;4;888985;883450
NotSoNaiveOrderedMobility;20;8;21.23333;10;1000000;1000;13;4;792405;783025
NotSoNaiveOrderedMobility;20;16;56.98450;10;1000000;1000;23;4;437245;413000
ZigZagOverNSNMobility;20;2;6.74023;10;1000000;1000;12;4;935590;908100
ZigZagOverNSNMobility;20;4;11.92930;10;1000000;1000;13;4;883440;877910
ZigZagOverNSNMobility;20;8;29.80545;10;1000000;1000;15;4;726515;542800
ZigZagOverNSNMobility;20;16;44.38450;10;1000000;1000;21;4;581345;322310
NotSoNaiveOrderedMobility;20;2;5.80787;10;1000000;1000;11;4;944780;926475
NotSoNaiveOrderedMobility;20;4;11.92525;10;1000000;1000;12;4;889505;816010
NotSoNaiveOrderedMobility;20;8;23.12393;10;1000000;1000;14;4;775825;705845
NotSoNaiveOrderedMobility;20;16;51.35050;10;1000000;1000;21;4;516990;246225
ZigZagOverNSNMobility;20;2;5.58460;10;1000000;1000;11;4;946710;922170
ZigZagOverNSNMobility;20;4;10.83975;10;1000000;1000;12;4;896500;827700
ZigZagOverNSNMobility;20;8;21.48448;10;1000000;1000;14;4;799785;667690
ZigZagOverNSNMobility;20;16;53.33640;10;1000000;1000;20;4;480225;453220
NotSoNaiveOrderedMobility;20;2;5.88325;10;1000000;1000;11;4;944520;907185
NotSoNaiveOrderedMobility;20;4;10.53578;10;1000000;1000;13;4;900325;834495
NotSoNaiveOrderedMobility;20;8;23.01300;10;1000000;1000;13;4;791000;645745
NotSoNaiveOrderedMobility;20;16;46.21065;10;1000000;1000;21;4;545490;526535
ZigZagOverNSNMobility;20;2;5.68068;10;1000000;1000;11;4;947025;911945
ZigZagOverNSNMobility;20;4;11.46580;10;1000000;1000;11;4;893800;819860
ZigZagOverNSNMobility;20;8;20.29608;10;1000000;1000;14;4;799920;793260
ZigZagOverNSNMobility;20;16;39.79838;10;1000000;1000;22;4;727995;582740
NotSoNaiveOrderedMobility;20;2;5.28935;10;1000000;1000;11;4;948575;946065
NotSoNaiveOrderedMobility;20;4;12.23570;10;1000000;1000;12;4;879670;874230
NotSoNaiveOrderedMobility;20;8;22.30715;10;1000000;1000;14;4;781715;772435
NotSoNaiveOrderedMobility;20;16;41.55357;10;1000000;1000;23;4;601670;418380
ZigZagOverNSNMobility;20;2;5.86185;10;1000000;1000;11;4;942940;940205
ZigZagOverNSNMobility;20;4;13.42010;10;1000000;1000;12;4;869410;863845
ZigZagOverNSNMobility;20;8;25.25935;10;1000000;1000;15;4;754315;742245
ZigZagOverNSNMobility;20;16;43.91410;10;1000000;1000;20;4;600080;318680
NotSoNaiveOrderedMobility;20;2;6.12573;10;1000000;1000;10;4;941605;907385
NotSoNaiveOrderedMobility;20;4;11.32140;10;1000000;1000;12;4;889260;883865
NotSoNaiveOrderedMobility;20;8;20.02367;10;1000000;1000;14;4;803740;795180
NotSoNaiveOrderedMobility;20;16;46.30355;10;1000000;1000;21;4;547560;527600
ZigZagOverNSNMobility;20;2;6.47053;10;1000000;1000;11;4;936755;933745
ZigZagOverNSNMobility;20;4;11.67915;10;1000000;1000;13;4;885725;880655
ZigZagOverNSNMobility;20;8;28.05525;10;1000000;1000;14;4;737465;593255
ZigZagOverNSNMobility;20;16;63.85068;10;1000000;1000;25;4;596270;-1297515
NotSoNaiveOrderedMobility;20;2;6.22932;10;1000000;1000;11;4;941170;901040
NotSoNaiveOrderedMobility;20;4;10.61922;10;1000000;1000;13;4;896155;890880
NotSoNaiveOrderedMobility;20;8;24.64885;10;1000000;1000;16;4;758725;748740
NotSoNaiveOrderedMobility;20;16;54.38188;10;1000000;1000;21;4;482150;121185
ZigZagOverNSNMobility;20;4;12.12682;10;1000000;1000;11;4;882070;876640
ZigZagOverNSNMobility;20;2;5.60643;10;1000000;1000;12;4;945230;942545
ZigZagOverNSNMobility;20;8;26.43412;10;1000000;1000;15;4;749685;577275
ZigZagOverNSNMobility;20;16;43.00460;10;1000000;1000;20;4;597540;553575
NotSoNaiveOrderedMobility;20;2;6.11495;10;1000000;1000;11;4;942915;907030
NotSoNaiveOrderedMobility;20;4;12.61905;10;1000000;1000;12;4;883880;802185
NotSoNaiveOrderedMobility;20;8;26.55170;10;1000000;1000;15;4;756280;593860
NotSoNaiveOrderedMobility;20;16;44.75322;10;1000000;1000;21;4;573085;395430
ZigZagOverNSNMobility;20;2;5.52508;10;1000000;1000;11;4;949250;913425
ZigZagOverNSNMobility;20;4;13.02945;10;1000000;1000;12;4;876350;797900
ZigZagOverNSNMobility;20;8;22.31813;10;1000000;1000;14;4;782300;771900
ZigZagOverNSNMobility;20;16;46.74367;10;1000000;1000;21;4;560355;266435
NotSoNaiveOrderedMobility;20;2;6.20110;10;1000000;1000;11;4;940390;920835
NotSoNaiveOrderedMobility;20;4;13.75983;10;1000000;1000;12;4;877630;791325
NotSoNaiveOrderedMobility;20;8;23.61102;10;1000000;1000;15;4;769455;758970
NotSoNaiveOrderedMobility;20;16;47.42965;10;1000000;1000;20;4;533900;513815
ZigZagOverNSNMobility;20;2;5.70940;10;1000000;1000;11;4;944550;941845
ZigZagOverNSNMobility;20;4;12.55850;10;1000000;1000;12;4;877795;871525
ZigZagOverNSNMobility;20;8;21.54060;10;1000000;1000;14;4;791965;705315
ZigZagOverNSNMobility;20;16;47.01245;10;1000000;1000;20;4;550070;301000
NotSoNaiveOrderedMobility;20;2;7.48113;10;1000000;1000;11;4;926900;923325
NotSoNaiveOrderedMobility;20;4;11.24357;10;1000000;1000;12;4;890170;885190
NotSoNaiveOrderedMobility;20;8;29.46018;10;1000000;1000;14;4;737265;554800
NotSoNaiveOrderedMobility;20;16;46.67377;10;1000000;1000;23;4;542590;523370
ZigZagOverNSNMobility;20;2;5.95277;10;1000000;1000;11;4;942035;939090
ZigZagOverNSNMobility;20;4;10.24198;10;1000000;1000;12;4;901565;876815
ZigZagOverNSNMobility;20;8;21.30273;10;1000000;1000;15;4;795095;703295
ZigZagOverNSNMobility;20;16;53.29140;10;1000000;1000;21;4;478115;453135
NotSoNaiveOrderedMobility;20;2;6.27357;10;1000000;1000;11;4;938910;936005
NotSoNaiveOrderedMobility;20;4;13.73728;10;1000000;1000;12;4;869300;791215
NotSoNaiveOrderedMobility;20;8;19.80140;10;1000000;1000;14;4;815180;691180
NotSoNaiveOrderedMobility;20;16;42.34400;10;1000000;1000;24;4;583425;566815
ZigZagOverNSNMobility;20;2;6.22812;10;1000000;1000;19;4;941200;905985
NotSoNaiveOrderedMobility;20;4;10.09638;10;1000000;1000;17;4;901575;896570
NotSoNaiveOrderedMobility;20;2;5.70002;10;1000000;1000;19;4;944595;941520
ZigZagOverNSNMobility;20;4;10.63685;10;1000000;1000;21;4;898190;862435
NotSoNaiveOrderedMobility;20;8;20.64653;10;1000000;1000;21;4;798375;789650
ZigZagOverNSNMobility;20;16;41.17300;10;1000000;1000;31;4;619790;306730
NotSoNaiveOrderedMobility;20;16;53.48948;10;1000000;1000;32;4;475110;452410
ZigZagOverNSNMobility;20;2;5.82622;10;1000000;1000;12;4;945005;906220
ZigZagOverNSNMobility;20;4;12.45392;10;1000000;1000;14;4;878365;872200
ZigZagOverNSNMobility;20;8;22.03333;10;1000000;1000;17;4;799460;668695
ZigZagOverNSNMobility;20;16;38.29280;10;1000000;1000;22;4;623820;610185
NotSoNaiveOrderedMobility;20;2;6.62620;10;1000000;1000;10;4;935545;932230
NotSoNaiveOrderedMobility;20;4;11.70405;10;1000000;1000;11;4;888790;813545
NotSoNaiveOrderedMobility;20;8;24.56607;10;1000000;1000;14;4;760410;749720
NotSoNaiveOrderedMobility;20;16;49.31250;10;1000000;1000;21;4;514750;493495
ZigZagOverNSNMobility;20;2;5.51512;10;1000000;1000;11;4;945855;943460
ZigZagOverNSNMobility;20;4;10.91403;10;1000000;1000;12;4;896645;832280
ZigZagOverNSNMobility;20;8;22.80358;10;1000000;1000;14;4;781975;695690
ZigZagOverNSNMobility;20;16;50.06080;10;1000000;1000;21;4;555885;226095
NotSoNaiveOrderedMobility;20;4;11.12930;10;1000000;1000;11;4;890345;885755
NotSoNaiveOrderedMobility;20;2;6.51530;10;1000000;1000;12;4;939145;908860
NotSoNaiveOrderedMobility;20;8;19.66853;10;1000000;1000;14;4;815540;699540
NotSoNaiveOrderedMobility;20;16;40.90030;10;1000000;1000;21;4;602425;583915
ZigZagOverNSNMobility;20;2;5.77265;10;1000000;1000;11;4;943815;940620
ZigZagOverNSNMobility;20;4;9.92188;10;1000000;1000;12;4;903195;898480
ZigZagOverNSNMobility;20;8;20.65870;10;1000000;1000;14;4;798005;789250
ZigZagOverNSNMobility;20;16;50.79123;10;1000000;1000;22;4;517165;195010
NotSoNaiveOrderedMobility;20;2;6.44373;10;1000000;1000;10;4;941300;908185
NotSoNaiveOrderedMobility;20;4;14.31782;10;1000000;1000;13;4;867425;811705
NotSoNaiveOrderedMobility;20;8;20.38022;10;1000000;1000;15;4;801080;792815
NotSoNaiveOrderedMobility;20;16;46.05190;10;1000000;1000;20;4;547065;528270
ZigZagOverNSNMobility;20;2;5.73140;10;1000000;1000;10;4;944080;941440
ZigZagOverNSNMobility;20;4;12.13885;10;1000000;1000;12;4;882180;875705
