Strategy;mapName;nPOIs;nUAV;SucessTax;V2V_range;ctRounds;dimX;simumationTimeMS;pathTime;TSP_threads;maxData;minData;globalAvgDelay;GSglobalAvgDelay;nMsgs;tourSize;throughput;TaxPerPathSize
DADCA-parted-nsn;13;50;4;0.0;71;2;13000;24;52;4;2;2;-1;0;0;88803;0.0;0.0
DADCA-parted-nsn;13;500;4;0.0;71;2;13000;47;66;4;2;2;-1;0;0;268045;0.0;0.0
DADCA-parted-nsn;13;1000;4;0.0;71;2;13000;90;80;4;2;2;-1;0;0;373718;0.0;0.0
DADCA-parted-nsn;14;50;4;0.0;71;2;13000;52;50;4;2;2;-1;0;0;93344;0.0;0.0
DADCA-parted-nsn;14;500;4;0.0;71;2;13000;62;81;4;2;2;-1;0;0;275741;0.0;0.0
DADCA-parted-nsn;14;1000;4;0.0;71;2;13000;90;80;4;2;2;-1;0;0;380827;0.0;0.0
DADCA-parted-nsn;15;50;4;0.0;71;2;13000;31;50;4;2;2;-1;0;0;90766;0.0;0.0
DADCA-parted-nsn;15;500;4;0.0;71;2;13000;47;66;4;2;2;-1;0;0;264184;0.0;0.0
DADCA-parted-nsn;15;1000;4;0.0;71;2;13000;101;80;4;2;2;-1;0;0;367423;0.0;0.0
DADCA-parted-nsn;16;50;4;0.0;71;2;13000;31;50;4;2;2;-1;0;0;87041;0.0;0.0
DADCA-parted-nsn;16;500;4;0.0;71;2;13000;62;65;4;2;2;-1;0;0;263196;0.0;0.0
DADCA-parted-nsn;16;1000;4;0.0;71;2;13000;90;90;4;2;2;-1;0;0;372933;0.0;0.0
DADCA-parted-nsn;17;50;4;0.0;71;2;13000;15;50;4;2;2;-1;0;0;83218;0.0;0.0
DADCA-parted-nsn;17;500;4;0.0;71;2;13000;63;66;4;2;2;-1;0;0;262285;0.0;0.0
DADCA-parted-nsn;17;1000;4;0.0;71;2;13000;93;83;4;2;2;-1;0;0;369064;0.0;0.0
DADCA-parted-nsn;18;50;4;0.0;71;2;13000;66;95;4;2;2;-1;0;0;86443;0.0;0.0
DADCA-parted-nsn;18;500;4;0.0;71;2;13000;62;82;4;2;2;-1;0;0;256309;0.0;0.0
DADCA-parted-nsn;18;1000;4;0.0;71;2;13000;90;80;4;2;2;-1;0;0;379414;0.0;0.0
DADCA-parted-nsn;19;50;4;0.0;71;2;13000;15;65;4;2;2;-1;0;0;80887;0.0;0.0
DADCA-parted-nsn;19;500;4;0.0;71;2;13000;47;66;4;2;2;-1;0;0;270052;0.0;0.0
DADCA-parted-nsn;19;1000;4;0.0;71;2;13000;98;90;4;2;2;-1;0;0;362735;0.0;0.0
DADCA-parted-nsn;20;50;4;0.0;71;2;13000;26;53;4;2;2;-1;0;0;79585;0.0;0.0
DADCA-parted-nsn;20;500;4;0.0;71;2;13000;63;65;4;2;2;-1;0;0;263500;0.0;0.0
DADCA-parted-nsn;20;1000;4;0.0;71;2;13000;101;86;4;2;2;-1;0;0;372008;0.0;0.0
DADCA-parted-nsn;21;50;4;0.0;71;2;13000;36;50;4;2;2;-1;0;0;90250;0.0;0.0
DADCA-parted-nsn;21;500;4;0.0;71;2;13000;47;66;4;2;2;-1;0;0;261764;0.0;0.0
DADCA-parted-nsn;21;1000;4;0.0;71;2;13000;202;103;4;2;2;-1;0;0;361674;0.0;0.0
DADCA-parted-nsn;22;50;4;0.0;71;2;13000;48;52;4;2;2;-1;0;0;92662;0.0;0.0
DADCA-parted-nsn;22;500;4;0.0;71;2;13000;62;66;4;2;2;-1;0;0;269086;0.0;0.0
DADCA-parted-nsn;22;1000;4;0.0;71;2;13000;112;90;4;2;2;-1;0;0;386055;0.0;0.0
DADCA-parted-nsn;23;50;4;0.0;71;2;13000;31;50;4;2;2;-1;0;0;91901;0.0;0.0
DADCA-parted-nsn;23;500;4;0.0;71;2;13000;52;70;4;2;2;-1;0;0;263848;0.0;0.0
DADCA-parted-nsn;23;1000;4;0.0;71;2;13000;142;88;4;2;2;-1;0;0;375394;0.0;0.0
DADCA-parted-nsn;24;50;4;0.0;71;2;13000;16;50;4;2;2;-1;0;0;82289;0.0;0.0
DADCA-parted-nsn;24;500;4;0.0;71;2;13000;52;70;4;2;2;-1;0;0;267773;0.0;0.0
DADCA-parted-nsn;24;1000;4;0.0;71;2;13000;125;97;4;2;2;-1;0;0;374394;0.0;0.0
DADCA-parted-nsn;25;50;4;0.0;71;2;13000;32;50;4;2;2;-1;0;0;89500;0.0;0.0
DADCA-parted-nsn;25;500;4;0.0;71;2;13000;53;70;4;2;2;-1;0;0;281451;0.0;0.0
DADCA-parted-nsn;25;1000;4;0.0;71;2;13000;122;94;4;2;2;-1;0;0;382333;0.0;0.0
DADCA-parted-nsn;26;50;4;0.0;71;2;13000;16;50;4;2;2;-1;0;0;79588;0.0;0.0
DADCA-parted-nsn;26;500;4;0.0;71;2;13000;47;65;4;2;2;-1;0;0;265921;0.0;0.0
DADCA-parted-nsn;26;1000;4;0.0;71;2;13000;126;88;4;2;2;-1;0;0;374413;0.0;0.0
DADCA-parted-nsn;27;50;4;0.0;71;2;13000;15;50;4;2;2;-1;0;0;89085;0.0;0.0
DADCA-parted-nsn;27;500;4;0.0;71;2;13000;62;66;4;2;2;-1;0;0;271516;0.0;0.0
DADCA-parted-nsn;27;1000;4;0.0;71;2;13000;124;97;4;2;2;-1;0;0;373990;0.0;0.0
DADCA-parted-nsn;28;50;4;0.0;71;2;13000;16;50;4;2;2;-1;0;0;83605;0.0;0.0
DADCA-parted-nsn;28;500;4;0.0;71;2;13000;62;66;4;2;2;-1;0;0;261972;0.0;0.0
DADCA-parted-nsn;28;1000;4;0.0;71;2;13000;125;97;4;2;2;-1;0;0;367709;0.0;0.0
DADCA-parted-nsn;29;50;4;0.0;71;2;13000;15;50;4;2;2;-1;0;0;85232;0.0;0.0
DADCA-parted-nsn;29;500;4;0.0;71;2;13000;47;65;4;2;2;-1;0;0;271375;0.0;0.0
DADCA-parted-nsn;29;1000;4;0.0;71;2;13000;113;89;4;2;2;-1;0;0;375741;0.0;0.0
DADCA-parted-nsn;30;50;4;0.0;71;2;13000;16;50;4;2;2;-1;0;0;78482;0.0;0.0
DADCA-parted-nsn;30;500;4;0.0;71;2;13000;63;66;4;2;2;-1;0;0;260549;0.0;0.0
DADCA-parted-nsn;31;50;4;0.0;71;2;13000;15;50;4;2;2;-1;0;0;85363;0.0;0.0
DADCA-parted-nsn;31;500;4;0.0;71;2;13000;63;66;4;2;2;-1;0;0;275419;0.0;0.0
DADCA-parted-nsn;32;50;4;0.0;71;2;13000;32;50;4;2;2;-1;0;0;89063;0.0;0.0
DADCA-parted-nsn;32;500;4;0.0;71;2;13000;47;66;4;2;2;-1;0;0;286766;0.0;0.0
DADCA-parted-nsn;33;50;4;0.0;71;2;13000;16;50;4;2;2;-1;0;0;84052;0.0;0.0
DADCA-parted-nsn;33;500;4;0.0;71;2;13000;62;81;4;2;2;-1;0;0;262881;0.0;0.0
DADCA-parted-nsn;34;50;4;0.0;71;2;13000;1;50;4;2;2;-1;0;0;95785;0.0;0.0
DADCA-parted-nsn;34;500;4;0.0;71;2;13000;63;81;4;2;2;-1;0;0;259774;0.0;0.0
DADCA-parted-nsn;35;50;4;0.0;71;2;13000;15;50;4;2;2;-1;0;0;97649;0.0;0.0
DADCA-parted-nsn;35;500;4;0.0;71;2;13000;47;66;4;2;2;-1;0;0;279504;0.0;0.0
DADCA-parted-nsn;36;50;4;0.0;71;2;13000;46;50;4;2;2;-1;0;0;80352;0.0;0.0
DADCA-parted-nsn;36;500;4;0.0;71;2;13000;62;66;4;2;2;-1;0;0;253237;0.0;0.0
DADCA-parted-nsn;37;50;4;0.0;71;2;13000;31;53;4;2;2;-1;0;0;72806;0.0;0.0
DADCA-parted-nsn;37;500;4;0.0;71;2;13000;62;82;4;2;2;-1;0;0;250946;0.0;0.0
DADCA-parted-nsn;38;50;4;0.0;71;2;13000;23;53;4;2;2;-1;0;0;102234;0.0;0.0
DADCA-parted-nsn;38;500;4;0.0;71;2;13000;47;66;4;2;2;-1;0;0;276031;0.0;0.0
DADCA-parted-nsn;39;50;4;0.0;71;2;13000;22;52;4;2;2;-1;0;0;85682;0.0;0.0
DADCA-parted-nsn;39;500;4;0.0;71;2;13000;78;82;4;2;2;-1;0;0;260910;0.0;0.0
DADCA-parted-nsn;40;50;4;0.0;71;2;13000;28;53;4;2;2;-1;0;0;85663;0.0;0.0
DADCA-parted-nsn;40;500;4;0.0;71;2;13000;63;66;4;2;2;-1;0;0;274689;0.0;0.0
DADCA-parted-nsn;41;50;4;0.0;71;2;13000;24;52;4;2;2;-1;0;0;90574;0.0;0.0
DADCA-parted-nsn;41;500;4;0.0;71;2;13000;63;65;4;2;2;-1;0;0;253391;0.0;0.0
DADCA-parted-nsn;42;50;4;0.0;71;2;13000;23;53;4;2;2;-1;0;0;79567;0.0;0.0
DADCA-parted-nsn;42;500;4;0.0;71;2;13000;63;65;4;2;2;-1;0;0;262753;0.0;0.0
DADCA-parted-nsn;43;50;4;0.0;71;2;13000;31;54;4;2;2;-1;0;0;87917;0.0;0.0
DADCA-parted-nsn;43;500;4;0.0;71;2;13000;62;66;4;2;2;-1;0;0;257446;0.0;0.0
DADCA-parted-nsn;44;50;4;0.0;71;2;13000;16;66;4;2;2;-1;0;0;89452;0.0;0.0
DADCA-parted-nsn;44;500;4;0.0;71;2;13000;47;65;4;2;2;-1;0;0;263973;0.0;0.0
DADCA-parted-nsn;45;50;4;0.0;71;2;13000;16;50;4;2;2;-1;0;0;86091;0.0;0.0
DADCA-parted-nsn;45;500;4;0.0;71;2;13000;46;66;4;2;2;-1;0;0;257168;0.0;0.0
DADCA-parted-nsn;46;50;4;0.0;71;2;13000;31;50;4;2;2;-1;0;0;86323;0.0;0.0
DADCA-parted-nsn;46;500;4;0.0;71;2;13000;63;81;4;2;2;-1;0;0;250735;0.0;0.0
DADCA-parted-nsn;47;50;4;0.0;71;2;13000;31;50;4;2;2;-1;0;0;80987;0.0;0.0
DADCA-parted-nsn;47;500;4;0.0;71;2;13000;63;66;4;2;2;-1;0;0;278215;0.0;0.0
DADCA-parted-nsn;48;50;4;0.0;71;2;13000;15;50;4;2;2;-1;0;0;87392;0.0;0.0
DADCA-parted-nsn;48;500;4;0.0;71;2;13000;62;66;4;2;2;-1;0;0;281230;0.0;0.0
DADCA-parted-nsn;49;50;4;0.0;71;2;13000;16;50;4;2;2;-1;0;0;103897;0.0;0.0
DADCA-parted-nsn;49;500;4;0.0;71;2;13000;62;81;4;2;2;-1;0;0;265337;0.0;0.0
DADCA-parted-nsn;50;50;4;0.0;71;2;13000;16;50;4;2;2;-1;0;0;84605;0.0;0.0
DADCA-parted-nsn;50;500;4;0.0;71;2;13000;63;81;4;2;2;-1;0;0;270741;0.0;0.0
DADCA-parted-nsn;51;50;4;0.0;71;2;13000;16;50;4;2;2;-1;0;0;88381;0.0;0.0
DADCA-parted-nsn;51;500;4;0.0;71;2;13000;62;66;4;2;2;-1;0;0;275387;0.0;0.0
DADCA-parted-nsn;52;50;4;0.0;71;2;13000;16;66;4;2;2;-1;0;0;88261;0.0;0.0
DADCA-parted-nsn;52;500;4;0.0;71;2;13000;62;66;4;2;2;-1;0;0;261041;0.0;0.0
DADCA-parted-nsn;53;50;4;0.0;71;2;13000;15;50;4;2;2;-1;0;0;90880;0.0;0.0
DADCA-parted-nsn;53;500;4;0.0;71;2;13000;62;66;4;2;2;-1;0;0;274904;0.0;0.0
DADCA-parted-nsn;54;50;4;0.0;71;2;13000;32;50;4;2;2;-1;0;0;79407;0.0;0.0
DADCA-parted-nsn;54;500;4;0.0;71;2;13000;62;82;4;2;2;-1;0;0;261356;0.0;0.0
DADCA-parted-nsn;55;50;4;0.0;71;2;13000;31;50;4;2;2;-1;0;0;85429;0.0;0.0
DADCA-parted-nsn;55;500;4;0.0;71;2;13000;62;66;4;2;2;-1;0;0;260715;0.0;0.0
DADCA-parted-nsn;56;50;4;0.0;71;2;13000;16;50;4;2;2;-1;0;0;89168;0.0;0.0
DADCA-parted-nsn;56;500;4;0.0;71;2;13000;62;65;4;2;2;-1;0;0;273894;0.0;0.0
DADCA-parted-nsn;57;50;4;0.0;71;2;13000;48;52;4;2;2;-1;0;0;84881;0.0;0.0
DADCA-parted-nsn;57;500;4;0.0;71;2;13000;47;66;4;2;2;-1;0;0;270077;0.0;0.0
DADCA-parted-nsn;58;50;4;0.0;71;2;13000;31;50;4;2;2;-1;0;0;87440;0.0;0.0
DADCA-parted-nsn;58;500;4;0.0;71;2;13000;63;66;4;2;2;-1;0;0;267533;0.0;0.0
DADCA-parted-nsn;59;50;4;0.0;71;2;13000;32;50;4;2;2;-1;0;0;86244;0.0;0.0
DADCA-parted-nsn;59;500;4;0.0;71;2;13000;62;81;4;2;2;-1;0;0;256609;0.0;0.0
DADCA-parted-nsn;60;50;4;0.0;71;2;13000;16;50;4;2;2;-1;0;0;86661;0.0;0.0
DADCA-parted-nsn;60;500;4;0.0;71;2;13000;47;81;4;2;2;-1;0;0;264922;0.0;0.0
DADCA-parted-nsn;61;50;4;0.0;71;2;13000;15;50;4;2;2;-1;0;0;82586;0.0;0.0
DADCA-parted-nsn;61;500;4;0.0;71;2;13000;63;81;4;2;2;-1;0;0;254230;0.0;0.0
DADCA-parted-nsn;62;50;4;0.0;71;2;13000;15;65;4;2;2;-1;0;0;78150;0.0;0.0
DADCA-parted-nsn;62;500;4;0.0;71;2;13000;62;82;4;2;2;-1;0;0;261454;0.0;0.0
DADCA-parted-nsn;63;50;4;0.0;71;2;13000;32;50;4;2;2;-1;0;0;73604;0.0;0.0
DADCA-parted-nsn;63;500;4;0.0;71;2;13000;47;65;4;2;2;-1;0;0;263537;0.0;0.0
DADCA-parted-nsn;64;50;4;0.0;71;2;13000;1;51;4;2;2;-1;0;0;80096;0.0;0.0
DADCA-parted-nsn;64;500;4;0.0;71;2;13000;63;65;4;2;2;-1;0;0;275351;0.0;0.0
DADCA-parted-nsn;65;50;4;0.0;71;2;13000;32;50;4;2;2;-1;0;0;82322;0.0;0.0
DADCA-parted-nsn;65;500;4;0.0;71;2;13000;63;81;4;2;2;-1;0;0;266800;0.0;0.0
DADCA-parted-nsn;66;50;4;0.0;71;2;13000;31;50;4;2;2;-1;0;0;87686;0.0;0.0
DADCA-parted-nsn;66;500;4;0.0;71;2;13000;63;81;4;2;2;-1;0;0;264070;0.0;0.0
DADCA-parted-nsn;67;50;4;0.0;71;2;13000;31;50;4;2;2;-1;0;0;75658;0.0;0.0
DADCA-parted-nsn;67;500;4;0.0;71;2;13000;62;65;4;2;2;-1;0;0;265995;0.0;0.0
DADCA-parted-nsn;68;50;4;0.0;71;2;13000;16;50;4;2;2;-1;0;0;81494;0.0;0.0
DADCA-parted-nsn;68;500;4;0.0;71;2;13000;47;65;4;2;2;-1;0;0;259638;0.0;0.0
DADCA-parted-nsn;69;50;4;0.0;71;2;13000;1;50;4;2;2;-1;0;0;89574;0.0;0.0
DADCA-parted-nsn;69;500;4;0.0;71;2;13000;62;66;4;2;2;-1;0;0;258865;0.0;0.0
DADCA-parted-nsn;70;50;4;0.0;71;2;13000;1;50;4;2;2;-1;0;0;78987;0.0;0.0
DADCA-parted-nsn;70;500;4;0.0;71;2;13000;46;66;4;2;2;-1;0;0;270025;0.0;0.0
DADCA-parted-nsn;71;50;4;0.0;71;2;13000;31;50;4;2;2;-1;0;0;89360;0.0;0.0
DADCA-parted-nsn;71;500;4;0.0;71;2;13000;63;66;4;2;2;-1;0;0;260112;0.0;0.0
DADCA-parted-nsn;72;50;4;0.0;71;2;13000;16;50;4;2;2;-1;0;0;88385;0.0;0.0
DADCA-parted-nsn;72;500;4;0.0;71;2;13000;62;66;4;2;2;-1;0;0;267312;0.0;0.0
DADCA-parted-nsn;73;50;4;0.0;71;2;13000;15;65;4;2;2;-1;0;0;82393;0.0;0.0
DADCA-parted-nsn;73;500;4;0.0;71;2;13000;62;82;4;2;2;-1;0;0;265501;0.0;0.0
DADCA-parted-nsn;74;50;4;0.0;71;2;13000;31;50;4;2;2;-1;0;0;80816;0.0;0.0
DADCA-parted-nsn;74;500;4;0.0;71;2;13000;63;81;4;2;2;-1;0;0;255416;0.0;0.0
DADCA-parted-nsn;75;50;4;0.0;71;2;13000;54;50;4;2;2;-1;0;0;97114;0.0;0.0
DADCA-parted-nsn;75;500;4;0.0;71;2;13000;62;65;4;2;2;-1;0;0;257704;0.0;0.0
DADCA-parted-nsn;76;50;4;0.0;71;2;13000;16;66;4;2;2;-1;0;0;88638;0.0;0.0
DADCA-parted-nsn;76;500;4;0.0;71;2;13000;62;66;4;2;2;-1;0;0;247503;0.0;0.0
DADCA-parted-nsn;77;50;4;0.0;71;2;13000;31;50;4;2;2;-1;0;0;93111;0.0;0.0
DADCA-parted-nsn;77;500;4;0.0;71;2;13000;48;51;4;2;2;-1;0;0;257415;0.0;0.0
DADCA-parted-nsn;78;50;4;0.0;71;2;13000;31;50;4;2;2;-1;0;0;86999;0.0;0.0
DADCA-parted-nsn;78;500;4;0.0;71;2;13000;48;66;4;2;2;-1;0;0;257612;0.0;0.0
DADCA-parted-nsn;79;50;4;0.0;71;2;13000;31;50;4;2;2;-1;0;0;79998;0.0;0.0
DADCA-parted-nsn;79;500;4;0.0;71;2;13000;63;81;4;2;2;-1;0;0;261161;0.0;0.0
DADCA-parted-nsn;80;50;4;0.0;71;2;13000;31;50;4;2;2;-1;0;0;87457;0.0;0.0
DADCA-parted-nsn;80;500;4;0.0;71;2;13000;36;51;4;2;2;-1;0;0;277708;0.0;0.0
DADCA-parted-nsn;81;50;4;0.0;71;2;13000;31;50;4;2;2;-1;0;0;78884;0.0;0.0
DADCA-parted-nsn;81;500;4;0.0;71;2;13000;63;65;4;2;2;-1;0;0;257218;0.0;0.0
DADCA-parted-nsn;82;50;4;0.0;71;2;13000;16;50;4;2;2;-1;0;0;90494;0.0;0.0
DADCA-parted-nsn;82;500;4;0.0;71;2;13000;63;65;4;2;2;-1;0;0;273547;0.0;0.0
DADCA-parted-nsn;83;50;4;0.0;71;2;13000;31;50;4;2;2;-1;0;0;88797;0.0;0.0
DADCA-parted-nsn;83;500;4;0.0;71;2;13000;64;66;4;2;2;-1;0;0;258847;0.0;0.0
DADCA-parted-nsn;84;50;4;0.0;71;2;13000;31;50;4;2;2;-1;0;0;90594;0.0;0.0
DADCA-parted-nsn;84;500;4;0.0;71;2;13000;62;73;4;2;2;-1;0;0;269238;0.0;0.0
DADCA-parted-nsn;85;50;4;0.0;71;2;13000;15;50;4;2;2;-1;0;0;85645;0.0;0.0
DADCA-parted-nsn;85;500;4;0.0;71;2;13000;46;81;4;2;2;-1;0;0;272749;0.0;0.0
DADCA-parted-nsn;86;50;4;0.0;71;2;13000;16;50;4;2;2;-1;0;0;90674;0.0;0.0
DADCA-parted-nsn;86;500;4;0.0;71;2;13000;62;65;4;2;2;-1;0;0;264969;0.0;0.0
DADCA-parted-nsn;87;50;4;0.0;71;2;13000;16;50;4;2;2;-1;0;0;85480;0.0;0.0
DADCA-parted-nsn;87;500;4;0.0;71;2;13000;46;66;4;2;2;-1;0;0;266672;0.0;0.0
DADCA-parted-nsn;88;50;4;0.0;71;2;13000;15;50;4;2;2;-1;0;0;81294;0.0;0.0
DADCA-parted-nsn;88;500;4;0.0;71;2;13000;65;71;4;2;2;-1;0;0;269634;0.0;0.0
DADCA-parted-nsn;89;50;4;0.0;71;2;13000;31;50;4;2;2;-1;0;0;89895;0.0;0.0
DADCA-parted-nsn;89;500;4;0.0;71;2;13000;60;70;4;2;2;-1;0;0;261185;0.0;0.0
DADCA-parted-nsn;90;50;4;0.0;71;2;13000;16;50;4;2;2;-1;0;0;92164;0.0;0.0
DADCA-parted-nsn;90;500;4;0.0;71;2;13000;50;70;4;2;2;-1;0;0;266611;0.0;0.0
DADCA-parted-nsn;91;50;4;0.0;71;2;13000;31;50;4;2;2;-1;0;0;80079;0.0;0.0
DADCA-parted-nsn;91;500;4;0.0;71;2;13000;50;70;4;2;2;-1;0;0;266017;0.0;0.0
DADCA-parted-nsn;92;50;4;0.0;71;2;13000;16;50;4;2;2;-1;0;0;71911;0.0;0.0
DADCA-parted-nsn;92;500;4;0.0;71;2;13000;60;70;4;2;2;-1;0;0;262311;0.0;0.0
DADCA-parted-nsn;93;50;4;0.0;71;2;13000;31;50;4;2;2;-1;0;0;87126;0.0;0.0
DADCA-parted-nsn;93;500;4;0.0;71;2;13000;60;70;4;2;2;-1;0;0;268865;0.0;0.0
DADCA-parted-nsn;94;50;4;0.0;71;2;13000;15;65;4;2;2;-1;0;0;88515;0.0;0.0
DADCA-parted-nsn;94;500;4;0.0;71;2;13000;60;70;4;2;2;-1;0;0;268379;0.0;0.0
DADCA-parted-nsn;95;50;4;0.0;71;2;13000;31;50;4;2;2;-1;0;0;79892;0.0;0.0
DADCA-parted-nsn;95;500;4;0.0;71;2;13000;60;80;4;2;2;-1;0;0;248959;0.0;0.0
DADCA-parted-nsn;96;50;4;0.0;71;2;13000;31;50;4;2;2;-1;0;0;79995;0.0;0.0
DADCA-parted-nsn;96;500;4;0.0;71;2;13000;50;70;4;2;2;-1;0;0;249750;0.0;0.0
DADCA-parted-nsn;97;50;4;0.0;71;2;13000;16;50;4;2;2;-1;0;0;90150;0.0;0.0
DADCA-parted-nsn;97;500;4;0.0;71;2;13000;50;70;4;2;2;-1;0;0;259489;0.0;0.0
DADCA-parted-nsn;98;50;4;0.0;71;2;13000;32;50;4;2;2;-1;0;0;91427;0.0;0.0
DADCA-parted-nsn;98;500;4;0.0;71;2;13000;60;70;4;2;2;-1;0;0;254283;0.0;0.0
DADCA-parted-nsn;99;50;4;0.0;71;2;13000;15;65;4;2;2;-1;0;0;75238;0.0;0.0
DADCA-parted-nsn;99;500;4;0.0;71;2;13000;50;70;4;2;2;-1;0;0;262494;0.0;0.0
DADCA-parted-nsn;100;50;4;0.0;71;2;13000;16;50;4;2;2;-1;0;0;73733;0.0;0.0
DADCA-parted-nsn;100;500;4;0.0;71;2;13000;60;70;4;2;2;-1;0;0;273548;0.0;0.0
FPPWR;1;50;4;0.0;71;2;13000;47;65;4;2;2;-1;0;0;216988;0.0;0.0
FPPWR;1;500;4;0.0;71;2;13000;78;81;4;2;2;-1;0;0;534772;0.0;0.0
FPPWR;1;1000;4;0.0;71;2;13000;130;110;4;2;2;-1;0;0;570929;0.0;0.0
FPPWR;2;50;4;0.0;71;2;13000;31;65;4;2;2;-1;0;0;172358;0.0;0.0
FPPWR;2;500;4;0.0;71;2;13000;79;82;4;2;2;-1;0;0;541145;0.0;0.0
FPPWR;2;1000;4;0.0;71;2;13000;130;110;4;2;2;-1;0;0;579042;0.0;0.0
FPPWR;3;50;4;0.0;71;2;13000;31;65;4;2;2;-1;0;0;197287;0.0;0.0
FPPWR;3;500;4;0.0;71;2;13000;78;81;4;2;2;-1;0;0;530180;0.0;0.0
FPPWR;3;1000;4;0.0;71;2;13000;130;120;4;2;2;-1;0;0;579068;0.0;0.0
FPPWR;4;50;4;0.0;71;2;13000;46;66;4;2;2;-1;0;0;202266;0.0;0.0
FPPWR;4;500;4;0.0;71;2;13000;78;81;4;2;2;-1;0;0;539064;0.0;0.0
FPPWR;4;1000;4;0.0;71;2;13000;140;110;4;2;2;-1;0;0;576359;0.0;0.0
FPPWR;5;50;4;0.0;71;2;13000;31;66;4;2;2;-1;0;0;200466;0.0;0.0
FPPWR;5;500;4;0.0;71;2;13000;93;97;4;2;2;-1;0;0;521589;0.0;0.0
FPPWR;5;1000;4;0.0;71;2;13000;130;110;4;2;2;-1;0;0;565026;0.0;0.0
FPPWR;6;50;4;0.0;71;2;13000;31;65;4;2;2;-1;0;0;168873;0.0;0.0
FPPWR;6;500;4;0.0;71;2;13000;94;97;4;2;2;-1;0;0;520040;0.0;0.0
FPPWR;6;1000;4;0.0;71;2;13000;130;110;4;2;2;-1;0;0;571562;0.0;0.0
FPPWR;7;50;4;0.0;71;2;13000;31;65;4;2;2;-1;0;0;192814;0.0;0.0
FPPWR;7;500;4;0.0;71;2;13000;96;97;4;2;2;-1;0;0;521782;0.0;0.0
FPPWR;7;1000;4;0.0;71;2;13000;130;120;4;2;2;-1;0;0;571519;0.0;0.0
FPPWR;8;50;4;0.0;71;2;13000;47;66;4;2;2;-1;0;0;188947;0.0;0.0
FPPWR;8;500;4;0.0;71;2;13000;78;97;4;2;2;-1;0;0;528690;0.0;0.0
FPPWR;8;1000;4;0.0;71;2;13000;120;100;4;2;2;-1;0;0;566613;0.0;0.0
FPPWR;9;50;4;0.0;71;2;13000;31;65;4;2;2;-1;0;0;194962;0.0;0.0
FPPWR;9;500;4;0.0;71;2;13000;78;96;4;2;2;-1;0;0;520400;0.0;0.0
FPPWR;9;1000;4;0.0;71;2;13000;140;120;4;2;2;-1;0;0;571042;0.0;0.0
FPPWR;10;50;4;0.0;71;2;13000;47;65;4;2;2;-1;0;0;194164;0.0;0.0
FPPWR;10;500;4;0.0;71;2;13000;62;81;4;2;2;-1;0;0;533451;0.0;0.0
FPPWR;10;1000;4;0.0;71;2;13000;120;110;4;2;2;-1;0;0;576317;0.0;0.0
FPPWR;11;50;4;0.0;71;2;13000;47;66;4;2;2;-1;0;0;217570;0.0;0.0
FPPWR;11;500;4;0.0;71;2;13000;78;96;4;2;2;-1;0;0;535257;0.0;0.0
FPPWR;11;1000;4;0.0;71;2;13000;130;110;4;2;2;-1;0;0;576350;0.0;0.0
FPPWR;12;50;4;0.0;71;2;13000;32;81;4;2;2;-1;0;0;229284;0.0;0.0
FPPWR;12;500;4;0.0;71;2;13000;78;97;4;2;2;-1;0;0;533178;0.0;0.0
FPPWR;12;1000;4;0.0;71;2;13000;120;110;4;2;2;-1;0;0;572151;0.0;0.0
FPPWR;13;50;4;0.0;71;2;13000;22;51;4;2;2;-1;0;0;181006;0.0;0.0
FPPWR;13;500;4;0.0;71;2;13000;78;97;4;2;2;-1;0;0;540169;0.0;0.0
FPPWR;13;1000;4;0.0;71;2;13000;130;110;4;2;2;-1;0;0;576850;0.0;0.0
FPPWR;14;50;4;0.0;71;2;13000;47;66;4;2;2;-1;0;0;230384;0.0;0.0
FPPWR;14;500;4;0.0;71;2;13000;78;96;4;2;2;-1;0;0;535878;0.0;0.0
FPPWR;14;1000;4;0.0;71;2;13000;130;110;4;2;2;-1;0;0;576782;0.0;0.0
FPPWR;15;50;4;0.0;71;2;13000;31;66;4;2;2;-1;0;0;204840;0.0;0.0
FPPWR;15;500;4;0.0;71;2;13000;78;96;4;2;2;-1;0;0;532582;0.0;0.0
FPPWR;15;1000;4;0.0;71;2;13000;140;120;4;2;2;-1;0;0;576436;0.0;0.0
FPPWR;16;50;4;0.0;71;2;13000;47;66;4;2;2;-1;0;0;201351;0.0;0.0
FPPWR;16;500;4;0.0;71;2;13000;78;97;4;2;2;-1;0;0;542140;0.0;0.0
FPPWR;16;1000;4;0.0;71;2;13000;120;120;4;2;2;-1;0;0;574789;0.0;0.0
FPPWR;17;50;4;0.0;71;2;13000;42;67;4;2;2;-1;0;0;201044;0.0;0.0
FPPWR;17;500;4;0.0;71;2;13000;78;96;4;2;2;-1;0;0;529274;0.0;0.0
FPPWR;17;1000;4;0.0;71;2;13000;110;110;4;2;2;-1;0;0;570544;0.0;0.0
FPPWR;18;50;4;0.0;71;2;13000;31;66;4;2;2;-1;0;0;172897;0.0;0.0
FPPWR;18;500;4;0.0;71;2;13000;78;96;4;2;2;-1;0;0;511682;0.0;0.0
FPPWR;18;1000;4;0.0;71;2;13000;130;120;4;2;2;-1;0;0;564963;0.0;0.0
FPPWR;19;50;4;0.0;71;2;13000;47;66;4;2;2;-1;0;0;202590;0.0;0.0
