Strategy;mapName;nPOIs;nUAV;SucessTax;pathTime;globalAvgDelay;tourSize;memory;validRVZ;totRVZ;msgsRVZ;msgsRVZbyUAVs;msgsRVZbyUAVsXEnergy
DADCA-LKH;135;48;4.0;5.6926;0.0015;5165.0;71.113;8452456.0;370.0;431.0;186798.0;46699.0;933980.0
DADCA-LKH;135;50;4.0;5.54595;0.0007166666666666667;5859.0;72.784;1302368.0;348.0;409.0;190509.0;47627.0;952540.0
DADCA-LKH;135;80;4.0;3.91016;0.0030166666666666666;7912.0;96.876;10403096.0;251.0;308.0;212767.0;53191.0;1063820.0
DADCA-LKH;135;160;4.0;2.7841299999999998;0.006866666666666667;12240.0;124.645;-11356952.0;171.0;231.0;288426.0;72106.0;1442120.0
DADCA-LKH;135;250;4.0;2.14725;0.017166666666666667;13546.0;148.972;-12491448.0;127.0;180.0;325186.0;81296.0;1625920.0
DADCA-LKH;135;320;4.0;1.78184;0.03755;16199.0;169.525;3753072.0;109.0;164.0;344684.0;86171.0;1723420.0
DADCA-LKH;135;500;4.0;1.2491700000000001;0.18216666666666667;19472.0;213.479;10227320.0;91.0;161.0;329304.0;82326.0;1646520.0
DADCA-LKH;136;16;4.0;10.499130000000001;0.0012666666666666668;3250.0;40.704;7803456.0;686.0;743.0;118531.0;29632.0;592640.0
DADCA-LKH;136;32;4.0;6.62965;0.0023833333333333337;4799.0;62.241;8455088.0;417.0;471.0;144417.0;36104.0;722080.0
DADCA-LKH;136;48;4.0;5.288869999999999;0.0026833333333333336;6044.0;75.565;9102824.0;339.0;396.0;175150.0;43787.0;875740.0
DADCA-LKH;136;50;4.0;5.38391;0.0010500000000000002;6065.0;74.202;1952296.0;331.0;388.0;181446.0;45361.0;907220.0
DADCA-LKH;136;80;4.0;4.09561;0.0023833333333333337;7692.0;92.93;9752728.0;269.0;323.0;226434.0;56608.0;1132160.0
DADCA-LKH;136;160;4.0;2.64927;0.016783333333333334;11024.0;130.129;-11166832.0;159.0;213.0;258114.0;64528.0;1290560.0
DADCA-LKH;136;250;4.0;1.93998;0.017033333333333334;14740.0;162.851;-12298968.0;117.0;170.0;273587.0;68396.0;1367920.0
DADCA-LKH;136;320;4.0;1.65537;0.04101666666666667;17249.0;181.066;3809352.0;99.0;153.0;291650.0;72912.0;1458240.0
DADCA-LKH;136;500;4.0;1.23222;0.10321666666666666;20302.0;215.529;10944344.0;78.0;141.0;318984.0;79746.0;1594920.0
DADCA-LKH;137;16;4.0;8.20204;0.00185;4042.0;51.626;7802464.0;535.0;599.0;95617.0;23904.0;478080.0
DADCA-LKH;137;32;4.0;6.70947;0.0018000000000000002;4682.0;61.49;7801808.0;430.0;489.0;146165.0;36541.0;730820.0
DADCA-LKH;137;48;4.0;5.77687;0.0020333333333333336;6273.0;69.388;9104152.0;380.0;434.0;198138.0;49534.0;990680.0
DADCA-LKH;137;50;4.0;5.61385;0.0006666666666666668;5754.0;71.26;1950464.0;357.0;412.0;181981.0;45495.0;909900.0
DADCA-LKH;137;80;4.0;4.01924;0.00825;7664.0;94.486;9133448.0;247.0;300.0;216680.0;54170.0;1083400.0
DADCA-LKH;137;160;4.0;2.73081;0.035166666666666666;10843.0;126.28;-12629016.0;173.0;226.0;282028.0;70507.0;1410140.0
DADCA-LKH;137;250;4.0;1.98332;0.022483333333333334;14245.0;160.04;-13259176.0;122.0;175.0;299637.0;74909.0;1498180.0
DADCA-LKH;137;320;4.0;1.6895;0.02901666666666667;16584.0;177.367;3810632.0;101.0;155.0;313488.0;78372.0;1567440.0
DADCA-LKH;137;500;4.0;1.21609;0.1834;21139.0;217.69400000000002;10550536.0;74.0;125.0;303118.0;75779.0;1515580.0
DADCA-LKH;138;16;4.0;9.72065;0.0010166666666666668;3062.0;44.230000000000004;7803680.0;627.0;681.0;98071.0;24517.0;490340.0
DADCA-LKH;138;32;4.0;7.42145;0.0010333333333333334;4255.0;55.848;8452768.0;483.0;536.0;161823.0;40455.0;809100.0
DADCA-LKH;138;48;4.0;5.73833;0.0013166666666666667;5664.0;69.97500000000001;9102664.0;375.0;428.0;189261.0;47315.0;946300.0
DADCA-LKH;138;50;4.0;5.51084;0.0009666666666666667;5782.0;72.424;1951840.0;356.0;413.0;192609.0;48152.0;963040.0
DADCA-LKH;138;80;4.0;4.023;0.005383333333333334;7495.0;94.393;9760864.0;253.0;306.0;209719.0;52429.0;1048580.0
DADCA-LKH;138;160;4.0;2.72355;0.010983333333333335;10813.0;126.83200000000001;-11166440.0;169.0;227.0;277882.0;69470.0;1389400.0
DADCA-LKH;138;250;4.0;1.9792900000000002;0.05476666666666667;14610.0;160.059;-12276656.0;121.0;174.0;298646.0;74661.0;1493220.0
DADCA-LKH;138;320;4.0;1.65484;0.03886666666666667;17492.0;180.859;3793720.0;91.0;146.0;308311.0;77077.0;1541540.0
DADCA-LKH;138;500;4.0;1.19258;0.15211666666666668;23766.0;221.397;11063920.0;66.0;125.0;281879.0;70469.0;1409380.0
DADCA-LKH;139;16;4.0;8.30753;0.0010500000000000002;3757.0;51.257;7802352.0;531.0;584.0;92142.0;23035.0;460700.0
DADCA-LKH;139;32;4.0;6.60066;0.0010166666666666668;4898.0;62.412;8454016.0;447.0;504.0;146194.0;36548.0;730960.0
DADCA-LKH;139;48;4.0;5.2998400000000006;0.0036333333333333335;6010.0;75.446;9103216.0;343.0;400.0;171157.0;42789.0;855780.0
DADCA-LKH;139;50;4.0;5.25459;0.0027833333333333334;6052.0;76.074;1316624.0;339.0;395.0;173158.0;43289.0;865780.0
DADCA-LKH;139;80;4.0;4.07535;0.0025166666666666666;7735.0;92.96900000000001;10411408.0;266.0;319.0;221543.0;55385.0;1107700.0
DADCA-LKH;139;160;4.0;2.71015;0.016766666666666666;10983.0;127.491;-11141904.0;161.0;216.0;272660.0;68165.0;1363300.0
DADCA-LKH;139;250;4.0;2.0362299999999998;0.021266666666666666;14621.0;156.237;-13268872.0;121.0;177.0;314639.0;78659.0;1573180.0
DADCA-LKH;139;320;4.0;1.71498;0.08565;16350.0;175.422;3814416.0;101.0;155.0;305897.0;76474.0;1529480.0
DADCA-LKH;139;500;4.0;1.22097;0.23363333333333333;23384.0;217.221;11152928.0;71.0;126.0;318024.0;79506.0;1590120.0
DADCA-LKH;140;16;4.0;9.95684;0.0012833333333333334;3330.0;43.038000000000004;7152224.0;639.0;694.0;120715.0;30178.0;603560.0
DADCA-LKH;140;32;4.0;7.88086;0.00175;4347.0;52.583;8454736.0;510.0;567.0;191215.0;47803.0;956060.0
DADCA-LKH;140;48;4.0;5.55234;0.0022;5948.0;72.145;8452704.0;360.0;413.0;191595.0;47898.0;957960.0
DADCA-LKH;140;50;4.0;5.31289;0.00135;6054.0;74.762;1318392.0;333.0;386.0;187352.0;46838.0;936760.0
DADCA-LKH;140;80;4.0;4.07106;0.007733333333333333;7732.0;93.309;9753112.0;259.0;314.0;220489.0;55122.0;1102440.0
DADCA-LKH;140;160;4.0;2.61714;0.019216666666666667;11358.0;131.54;-11230112.0;165.0;219.0;272344.0;68086.0;1361720.0
DADCA-LKH;140;250;4.0;1.9927599999999999;0.0718;14507.0;159.1;-12596408.0;117.0;170.0;295630.0;73907.0;1478140.0
DADCA-LKH;140;320;4.0;1.69488;0.0349;16792.0;176.46;3825520.0;101.0;154.0;323229.0;80807.0;1616140.0
DADCA-LKH;140;500;4.0;1.21672;0.24711666666666668;21658.0;217.501;11115160.0;76.0;129.0;341032.0;85258.0;1705160.0
DADCA-LKH;141;16;4.0;8.73541;0.0009666666666666667;3849.0;49.291000000000004;7151696.0;552.0;609.0;128881.0;32220.0;644400.0
DADCA-LKH;141;32;4.0;6.4643;0.0010166666666666668;5077.0;63.779;7804600.0;419.0;475.0;158462.0;39615.0;792300.0
DADCA-LKH;141;48;4.0;5.3244;0.0015666666666666667;6157.0;74.94;8452368.0;352.0;413.0;181919.0;45479.0;909580.0
DADCA-LKH;141;50;4.0;5.2842199999999995;0.0013833333333333334;5740.0;75.427;1966864.0;336.0;394.0;189889.0;47472.0;949440.0
DADCA-LKH;141;80;4.0;4.1767;0.00175;7553.0;91.33800000000001;9786512.0;263.0;316.0;220671.0;55167.0;1103340.0
DADCA-LKH;141;160;4.0;2.91202;0.015916666666666666;10338.0;119.302;-11367592.0;175.0;231.0;313783.0;78445.0;1568900.0
DADCA-LKH;141;250;4.0;2.06144;0.018633333333333335;13879.0;154.405;-13586928.0;123.0;176.0;318323.0;79580.0;1591600.0
DADCA-LKH;141;320;4.0;1.7121;0.0287;16546.0;175.494;3812200.0;131.0;190.0;314264.0;78566.0;1571320.0
DADCA-LKH;141;500;4.0;1.23011;0.46163333333333334;23240.0;215.696;10951992.0;69.0;124.0;312908.0;78227.0;1564540.0
DADCA-LKH;142;16;4.0;8.33201;0.0012166666666666667;4065.0;51.297000000000004;7803840.0;527.0;580.0;109936.0;27484.0;549680.0
DADCA-LKH;142;32;4.0;6.9571;0.0013333333333333335;4626.0;59.761;8452336.0;439.0;494.0;159625.0;39906.0;798120.0
DADCA-LKH;142;48;4.0;5.53164;0.00215;5764.0;72.437;8452480.0;347.0;402.0;181554.0;45388.0;907760.0
DADCA-LKH;142;50;4.0;5.4034;0.0014666666666666667;6004.0;73.958;1966864.0;341.0;396.0;184747.0;46186.0;923720.0
DADCA-LKH;142;80;4.0;4.23324;0.005666666666666667;7566.0;90.035;9763920.0;275.0;328.0;237125.0;59281.0;1185620.0
DADCA-LKH;142;160;4.0;2.70338;0.0030833333333333333;10817.0;127.759;-11379824.0;167.0;220.0;260925.0;65231.0;1304620.0
DADCA-LKH;142;250;4.0;2.00075;0.019316666666666666;14372.0;158.383;-13412072.0;127.0;182.0;294585.0;73646.0;1472920.0
DADCA-LKH;142;320;4.0;1.7109599999999998;0.055933333333333335;16280.0;175.54;3798584.0;111.0;167.0;313283.0;78320.0;1566400.0
DADCA-LKH;142;500;4.0;1.22407;0.3543;23882.0;216.546;10387352.0;67.0;120.0;315646.0;78911.0;1578220.0
DADCA-LKH;143;16;4.0;11.03576;0.00095;2992.0;39.024;7152128.0;715.0;768.0;130210.0;32552.0;651040.0
DADCA-LKH;143;32;4.0;6.7557;0.0010666666666666667;4897.0;61.1;8452576.0;425.0;480.0;165653.0;41413.0;828260.0
DADCA-LKH;143;48;4.0;5.29655;0.0014166666666666668;5958.0;75.549;8452592.0;327.0;380.0;163517.0;40879.0;817580.0
DADCA-LKH;143;50;4.0;5.18893;0.0010333333333333334;5926.0;76.61;1966864.0;329.0;382.0;170178.0;42544.0;850880.0
DADCA-LKH;143;80;4.0;4.33955;0.0017833333333333334;7511.0;88.077;9786328.0;278.0;332.0;228896.0;57224.0;1144480.0
DADCA-LKH;143;160;4.0;2.65543;0.011316666666666668;11071.0;129.982;-11091072.0;159.0;212.0;265555.0;66388.0;1327760.0
DADCA-LKH;143;250;4.0;2.04323;0.05963333333333334;14150.0;155.871;-12920224.0;125.0;178.0;319217.0;79804.0;1596080.0
DADCA-LKH;143;320;4.0;1.7367599999999999;0.0761;16224.0;173.424;3740800.0;97.0;150.0;315860.0;78965.0;1579300.0
DADCA-LKH;143;500;4.0;1.26833;0.17761666666666667;24203.0;211.104;10947304.0;95.0;142.0;435831.0;108957.0;2179140.0
DADCA-LKH;144;16;4.0;10.885660000000001;0.0010500000000000002;2868.0;39.461;7152224.0;723.0;780.0;119251.0;29812.0;596240.0
DADCA-LKH;144;32;4.0;6.50415;0.0015;5340.0;63.35;8452224.0;411.0;464.0;170265.0;42566.0;851320.0
DADCA-LKH;144;48;4.0;5.16513;0.0015;6365.0;77.458;9102944.0;325.0;379.0;184937.0;46234.0;924680.0
DADCA-LKH;144;50;4.0;5.0166699999999995;0.0010833333333333333;6603.0;79.397;1968552.0;313.0;367.0;188073.0;47018.0;940360.0
DADCA-LKH;144;80;4.0;3.9892;0.003266666666666667;8168.0;95.248;9753024.0;251.0;305.0;229111.0;57277.0;1145540.0
DADCA-LKH;144;160;4.0;2.6321;0.007016666666666667;11243.0;131.231;-11062456.0;155.0;208.0;271554.0;67888.0;1357760.0
DADCA-LKH;144;250;4.0;2.0037700000000003;0.037033333333333335;14478.0;158.387;-12630392.0;119.0;172.0;297241.0;74310.0;1486200.0
DADCA-LKH;144;320;4.0;1.70557;0.06666666666666667;16690.0;176.132;3864168.0;101.0;155.0;316842.0;79210.0;1584200.0
DADCA-LKH;144;500;4.0;1.21791;0.27321666666666666;21464.0;217.41400000000002;11084400.0;74.0;123.0;310546.0;77636.0;1552720.0
DADCA-LKH;145;16;4.0;9.68702;0.001966666666666667;3401.0;44.424;7152024.0;619.0;672.0;113036.0;28259.0;565180.0
DADCA-LKH;145;32;4.0;6.67203;0.0010833333333333333;5381.0;62.001000000000005;7801960.0;419.0;473.0;173284.0;43321.0;866420.0
DADCA-LKH;145;48;4.0;5.37841;0.0022500000000000003;6316.0;73.961;9102744.0;341.0;396.0;198060.0;49515.0;990300.0
DADCA-LKH;145;50;4.0;5.29298;0.0006833333333333333;6656.0;75.401;1316624.0;335.0;392.0;202720.0;50680.0;1013600.0
DADCA-LKH;145;80;4.0;4.18065;0.0028833333333333337;7885.0;91.069;10403304.0;259.0;314.0;234922.0;58730.0;1174600.0
DADCA-LKH;145;160;4.0;2.79502;0.019383333333333336;10479.0;124.251;-11309752.0;173.0;227.0;278894.0;69723.0;1394460.0
DADCA-LKH;145;250;4.0;2.0101299999999998;0.03536666666666667;14278.0;157.728;-12864488.0;121.0;176.0;297580.0;74395.0;1487900.0
DADCA-LKH;145;320;4.0;1.6882;0.044950000000000004;16700.0;177.782;3812840.0;107.0;160.0;314285.0;78571.0;1571420.0
DADCA-LKH;145;500;4.0;1.22786;0.13121666666666668;23284.0;216.256;10869000.0;73.0;129.0;315388.0;78847.0;1576940.0
DADCA-LKH;146;16;4.0;9.38344;0.0008500000000000001;3346.0;45.691;7802600.0;605.0;658.0;114087.0;28521.0;570420.0
DADCA-LKH;146;32;4.0;6.4088400000000005;0.0013000000000000002;5457.0;64.32600000000001;8452656.0;403.0;457.0;162923.0;40730.0;814600.0
DADCA-LKH;146;48;4.0;5.44078;0.00285;6049.0;73.491;8453600.0;341.0;394.0;186651.0;46662.0;933240.0
DADCA-LKH;146;50;4.0;5.28904;0.0016666666666666668;7670.0;75.496;1308432.0;354.0;415.0;189147.0;47286.0;945720.0
DADCA-LKH;146;80;4.0;4.27153;0.003966666666666667;7292.0;89.775;9752728.0;268.0;340.0;235753.0;58938.0;1178760.0
DADCA-LKH;146;160;4.0;2.81975;0.008150000000000001;11129.0;123.511;-10974672.0;174.0;248.0;281572.0;70393.0;1407860.0
DADCA-LKH;146;250;4.0;2.0975099999999998;0.05401666666666667;14609.0;152.343;-12263672.0;130.0;210.0;316590.0;79147.0;1582940.0
DADCA-LKH;146;320;4.0;1.7486;0.05901666666666667;18894.0;172.598;3838128.0;106.0;178.0;321837.0;80459.0;1609180.0
DADCA-LKH;146;500;4.0;1.25816;0.2899333333333333;21485.0;211.846;11287840.0;88.0;182.0;340588.0;85147.0;1702940.0
DADCA-LKH;147;16;4.0;9.84025;0.0011166666666666666;3875.0;43.473;7802464.0;646.0;699.0;125822.0;31455.0;629100.0
DADCA-LKH;147;32;4.0;6.572989999999999;0.001;5106.0;62.757;7804536.0;431.0;486.0;156904.0;39226.0;784520.0
DADCA-LKH;147;48;4.0;5.7317;0.00235;5775.0;70.039;8453528.0;373.0;438.0;192860.0;48215.0;964300.0
DADCA-LKH;147;50;4.0;5.57296;0.0010166666666666668;5632.0;71.724;1966864.0;361.0;414.0;191738.0;47934.0;958680.0
DADCA-LKH;147;80;4.0;4.28728;0.0022833333333333334;7337.0;88.998;10403040.0;269.0;322.0;240237.0;60059.0;1201180.0
DADCA-LKH;147;160;4.0;2.81815;0.006116666666666667;10567.0;123.312;-11005192.0;173.0;229.0;295050.0;73762.0;1475240.0
DADCA-LKH;147;250;4.0;2.04066;0.01365;14281.0;155.925;-12336080.0;131.0;185.0;313459.0;78364.0;1567280.0
DADCA-LKH;147;320;4.0;1.75157;0.0584;16207.0;172.341;3774744.0;101.0;154.0;310868.0;77717.0;1554340.0
DADCA-LKH;147;500;4.0;1.24013;0.1801;20622.0;214.318;10138640.0;66.0;120.0;314500.0;78625.0;1572500.0
DADCA-LKH;148;16;4.0;8.74747;0.0015166666666666668;3635.0;48.859;7152224.0;559.0;614.0;101529.0;25382.0;507640.0
DADCA-LKH;148;32;4.0;7.03342;0.0015166666666666668;4820.0;58.674;7804760.0;457.0;511.0;171216.0;42804.0;856080.0
DADCA-LKH;148;48;4.0;5.55391;0.0028666666666666667;5710.0;72.099;8452656.0;348.0;403.0;179269.0;44817.0;896340.0
DADCA-LKH;148;50;4.0;5.51231;0.0009666666666666667;5781.0;72.443;1960272.0;350.0;404.0;190613.0;47653.0;953060.0
DADCA-LKH;148;80;4.0;4.1135;0.0020833333333333333;8009.0;92.693;10405568.0;267.0;320.0;230514.0;57628.0;1152560.0
DADCA-LKH;148;160;4.0;2.8183700000000003;0.009066666666666667;10503.0;123.226;-11323776.0;175.0;228.0;291679.0;72919.0;1458380.0
DADCA-LKH;148;250;4.0;2.04505;0.06305000000000001;13770.0;155.29;-12646640.0;125.0;178.0;303095.0;75773.0;1515460.0
DADCA-LKH;148;320;4.0;1.66483;0.13451666666666667;16902.0;179.392;3852000.0;105.0;158.0;310420.0;77605.0;1552100.0
DADCA-LKH;148;500;4.0;1.21696;0.21245;23344.0;217.647;11132288.0;69.0;122.0;315597.0;78899.0;1577980.0
DADCA-LKH;149;16;4.0;10.99151;0.0018666666666666666;2624.0;39.099000000000004;7152496.0;713.0;766.0;106855.0;26713.0;534260.0
DADCA-LKH;149;32;4.0;7.46709;0.0010666666666666667;3693.0;55.594;8452360.0;476.0;533.0;150155.0;37538.0;750760.0
DADCA-LKH;149;48;4.0;5.3158;0.0029333333333333334;6457.0;75.275;8452504.0;331.0;384.0;195981.0;48995.0;979900.0
DADCA-LKH;149;50;4.0;5.17157;0.0015333333333333334;6622.0;77.109;1958672.0;321.0;376.0;201962.0;50490.0;1009800.0
DADCA-LKH;149;80;4.0;4.03964;0.0054666666666666665;7663.0;93.916;9752896.0;269.0;326.0;228897.0;57224.0;1144480.0
DADCA-LKH;149;160;4.0;2.67279;0.004166666666666667;11198.0;129.112;-11163008.0;175.0;232.0;271433.0;67858.0;1357160.0
DADCA-LKH;149;250;4.0;2.04375;0.01545;14143.0;155.723;-13269152.0;123.0;176.0;309505.0;77376.0;1547520.0
DADCA-LKH;149;320;4.0;1.71803;0.09133333333333334;19631.0;175.036;3756968.0;105.0;159.0;325869.0;81467.0;1629340.0
DADCA-LKH;149;500;4.0;1.2097;0.17643333333333333;22546.0;218.74;11171016.0;90.0;164.0;318888.0;79722.0;1594440.0
DADCA-LKH;150;16;4.0;8.603639999999999;0.0010666666666666667;4296.0;49.097;7152360.0;552.0;607.0;100833.0;25208.0;504160.0
DADCA-LKH;150;32;4.0;6.503909999999999;0.0012833333333333334;5259.0;63.598;8451960.0;409.0;463.0;161491.0;40372.0;807440.0
DADCA-LKH;150;48;4.0;5.44661;0.0022166666666666667;5835.0;73.444;8452296.0;341.0;394.0;172694.0;43173.0;863460.0
DADCA-LKH;150;50;4.0;5.40004;0.0013666666666666666;5796.0;73.95400000000001;1958672.0;343.0;398.0;179984.0;44996.0;899920.0
DADCA-LKH;150;80;4.0;4.06802;0.005666666666666667;7954.0;93.601;9752896.0;265.0;318.0;232904.0;58226.0;1164520.0
DADCA-LKH;150;160;4.0;2.84748;0.011533333333333335;10245.0;122.057;-11313960.0;173.0;226.0;307646.0;76911.0;1538220.0
DADCA-LKH;150;250;4.0;2.0897;0.06035;13531.0;152.978;-12565408.0;127.0;180.0;304769.0;76192.0;1523840.0
DADCA-LKH;150;320;4.0;1.7264400000000002;0.13636666666666666;16509.0;174.389;3756280.0;105.0;160.0;320869.0;80217.0;1604340.0
DADCA-LKH;150;500;4.0;1.18515;0.29263333333333336;23420.0;222.429;10679536.0;62.0;136.0;281633.0;70408.0;1408160.0
DADCA-LKH;151;16;4.0;8.72661;0.002;3550.0;48.432;7152344.0;569.0;626.0;101554.0;25388.0;507760.0
DADCA-LKH;151;32;4.0;7.2224;0.0015666666666666667;4841.0;57.572;8452608.0;457.0;510.0;180982.0;45245.0;904900.0
DADCA-LKH;151;48;4.0;5.38319;0.0014666666666666667;5911.0;74.534;8452376.0;339.0;393.0;176438.0;44109.0;882180.0
DADCA-LKH;151;50;4.0;5.32118;0.0010833333333333333;5828.0;75.048;1958672.0;330.0;383.0;199085.0;49771.0;995420.0
DADCA-LKH;151;80;4.0;4.60395;0.001966666666666667;7197.0;83.301;10403096.0;300.0;353.0;246701.0;61675.0;1233500.0
DADCA-LKH;151;160;4.0;2.83684;0.004766666666666667;10302.0;122.455;-11110104.0;173.0;227.0;282624.0;70656.0;1413120.0
DADCA-LKH;151;250;4.0;2.0278099999999997;0.03548333333333333;14074.0;156.699;-12605256.0;117.0;171.0;308302.0;77075.0;1541500.0
DADCA-LKH;151;320;4.0;1.73307;0.025516666666666667;16216.0;174.138;3787304.0;103.0;156.0;299387.0;74846.0;1496920.0
DADCA-LKH;151;500;4.0;1.22317;0.16856666666666667;23549.0;216.693;11026248.0;79.0;141.0;340665.0;85166.0;1703320.0
DADCA-LKH;152;16;4.0;10.36615;0.0010166666666666668;3448.0;41.277;7152072.0;677.0;734.0;145467.0;36366.0;727320.0
DADCA-LKH;152;32;4.0;7.33435;0.0011333333333333334;4634.0;56.446;7802072.0;477.0;532.0;175881.0;43970.0;879400.0
DADCA-LKH;152;48;4.0;6.01844;0.00135;5520.0;66.811;9102536.0;393.0;449.0;199639.0;49909.0;998180.0
DADCA-LKH;152;50;4.0;5.8676699999999995;0.0011;5998.0;68.19500000000001;1309952.0;366.0;429.0;207257.0;51814.0;1036280.0
DADCA-LKH;152;80;4.0;4.1593800000000005;0.002266666666666667;7615.0;91.589;10404280.0;269.0;323.0;224321.0;56080.0;1121600.0
DADCA-LKH;152;160;4.0;2.7772799999999997;0.024666666666666667;11252.0;124.699;-11648072.0;204.0;258.0;304696.0;76174.0;1523480.0
DADCA-LKH;152;250;4.0;2.00198;0.02045;13584.0;158.724;-12596360.0;122.0;175.0;286831.0;71707.0;1434140.0
DADCA-LKH;152;320;4.0;1.72325;0.027883333333333336;16434.0;174.311;3791016.0;105.0;158.0;313118.0;78279.0;1565580.0
DADCA-LKH;152;500;4.0;1.2098799999999998;0.1268;23445.0;218.693;10989960.0;65.0;120.0;296111.0;74027.0;1480540.0
DADCA-LKH;153;16;4.0;10.54796;0.0011166666666666666;2961.0;40.643;7152360.0;677.0;731.0;119030.0;29757.0;595140.0
DADCA-LKH;153;32;4.0;6.60482;0.0020833333333333333;4616.0;62.32;7804496.0;419.0;472.0;148781.0;37195.0;743900.0
DADCA-LKH;153;48;4.0;5.53329;0.002816666666666667;6232.0;72.729;9102632.0;357.0;412.0;201399.0;50349.0;1006980.0
DADCA-LKH;153;50;4.0;5.35123;0.0019833333333333335;6429.0;74.09400000000001;1950480.0;344.0;397.0;188656.0;47164.0;943280.0
DADCA-LKH;153;80;4.0;4.09274;0.006900000000000001;7510.0;92.799;9754920.0;263.0;318.0;213588.0;53397.0;1067940.0
DADCA-LKH;153;160;4.0;2.85204;0.0193;10537.0;121.736;-10987312.0;175.0;229.0;296105.0;74026.0;1480520.0
DADCA-LKH;153;250;4.0;2.03267;0.043583333333333335;14071.0;156.357;-12670592.0;121.0;174.0;306189.0;76547.0;1530940.0
DADCA-LKH;153;320;4.0;1.7076;0.05388333333333334;16582.0;175.852;3616648.0;105.0;161.0;314808.0;78702.0;1574040.0
DADCA-LKH;153;500;4.0;1.18741;0.19625;23836.0;222.257;11087848.0;61.0;114.0;283828.0;70957.0;1419140.0
DADCA-LKH;154;16;4.0;8.16225;0.0009666666666666667;4152.0;51.981;7802360.0;519.0;578.0;105467.0;26366.0;527320.0
DADCA-LKH;154;32;4.0;6.8624600000000004;0.0017333333333333335;4958.0;60.163000000000004;8453664.0;439.0;492.0;175817.0;43954.0;879080.0
DADCA-LKH;154;48;4.0;5.51002;0.0011666666666666668;5798.0;72.599;9102456.0;347.0;400.0;176567.0;44141.0;882820.0
DADCA-LKH;154;50;4.0;5.31304;0.0011166666666666666;6397.0;74.988;1950488.0;335.0;390.0;198713.0;49678.0;993560.0
DADCA-LKH;154;80;4.0;4.27915;0.007333333333333334;8001.0;89.202;10403024.0;270.0;324.0;240556.0;60139.0;1202780.0
DADCA-LKH;154;160;4.0;2.7411;0.010233333333333334;11930.0;126.042;-11342216.0;170.0;225.0;275415.0;68853.0;1377060.0
DADCA-LKH;154;250;4.0;2.14252;0.08795;13226.0;149.279;-12762728.0;125.0;178.0;313555.0;78388.0;1567760.0
DADCA-LKH;154;320;4.0;1.7561099999999998;0.08553333333333334;16224.0;171.406;3852512.0;97.0;150.0;314133.0;78533.0;1570660.0
DADCA-LKH;154;500;4.0;1.2278;0.14696666666666666;23377.0;216.138;10999384.0;87.0;142.0;318110.0;79527.0;1590540.0
DADCA-LKH;155;16;4.0;8.48585;0.0009000000000000001;4035.0;50.065;7802600.0;551.0;604.0;99459.0;24864.0;497280.0
DADCA-LKH;155;32;4.0;6.87621;0.0013666666666666666;4613.0;60.359;7802152.0;435.0;489.0;151687.0;37921.0;758420.0
DADCA-LKH;155;48;4.0;5.49925;0.0026333333333333334;5843.0;72.896;9102552.0;345.0;398.0;184357.0;46089.0;921780.0
DADCA-LKH;155;50;4.0;5.4772;0.0009833333333333335;5837.0;72.91;1300224.0;343.0;397.0;191473.0;47868.0;957360.0
DADCA-LKH;155;80;4.0;4.3099;0.0027500000000000003;7334.0;88.59400000000001;10408816.0;289.0;343.0;230493.0;57623.0;1152460.0
DADCA-LKH;155;160;4.0;2.7238900000000004;0.010166666666666668;10808.0;127.09400000000001;-11300280.0;163.0;218.0;267134.0;66783.0;1335660.0
DADCA-LKH;155;250;4.0;2.03559;0.027800000000000002;14118.0;156.26;-13563336.0;129.0;182.0;311230.0;77807.0;1556140.0
DADCA-LKH;155;320;4.0;1.72317;0.0952;16621.0;174.143;3822312.0;101.0;154.0;318498.0;79624.0;1592480.0
DADCA-LKH;155;500;4.0;1.21933;0.24081666666666668;23979.0;217.311;11408272.0;70.0;122.0;308102.0;77025.0;1540500.0
DADCA-LKH;156;16;4.0;11.33415;0.0013833333333333334;2916.0;38.065;7804008.0;739.0;792.0;137448.0;34362.0;687240.0
DADCA-LKH;156;32;4.0;6.4600800000000005;0.00165;4975.0;64.056;7802064.0;407.0;460.0;141580.0;35395.0;707900.0
DADCA-LKH;156;48;4.0;5.21778;0.0024000000000000002;6150.0;77.058;9102952.0;327.0;380.0;170956.0;42739.0;854780.0
DADCA-LKH;156;50;4.0;5.18029;0.00165;6241.0;77.127;1951912.0;329.0;382.0;180975.0;45243.0;904860.0
DADCA-LKH;156;80;4.0;3.9785199999999996;0.00365;8087.0;95.33200000000001;10408704.0;247.0;300.0;222829.0;55707.0;1114140.0
DADCA-LKH;156;160;4.0;2.67644;0.010966666666666668;10925.0;128.736;-11308296.0;163.0;216.0;260955.0;65238.0;1304760.0
DADCA-LKH;156;250;4.0;2.0166;0.028216666666666668;14135.0;157.57;-12849456.0;124.0;182.0;303421.0;75855.0;1517100.0
DADCA-LKH;156;320;4.0;1.70774;0.09015000000000001;16419.0;176.183;3835240.0;99.0;152.0;307586.0;76896.0;1537920.0
DADCA-LKH;156;500;4.0;1.21095;0.2935166666666667;23284.0;218.3;10948920.0;71.0;124.0;309578.0;77394.0;1547880.0
