Strategy;nPOIs;nUAV;SucessTax;V2V_range;nRounds;dimX;simumationTimeMS;TSP_threads;maxData;minData;msgAVGDelayOnGS
KingstonImprovedOverNSNMobility;20;8;10.75757;10;3750000;3000;54;4;3593215;3131705;315
TSPbasedMobility;20;8;12.61361;10;3750000;3000;63;4;3288775;3270295;481
ZigZagOverNSNMobility;20;4;6.12152;10;3750000;3000;38;4;3632040;3473680;315
KingstonImprovedOverNSNMobility;20;4;5.82850;10;3750000;3000;39;4;3669115;3426260;315
TSPbasedMobility;20;4;6.57617;10;3750000;3000;53;4;3509315;3499360;481
KingstonImprovedOverNSNMobility;20;2;2.93415;10;3750000;3000;34;4;3709730;3587405;315
ZigZagOverNSNMobility;20;2;3.06857;10;3750000;3000;35;4;3691405;3612355;315
TSPbasedMobility;20;2;3.11267;10;3750000;3000;47;4;3639035;3577075;317
ZigZagOverNSNMobility;20;16;24.59265;10;3750000;3000;60;4;3282225;2656055;420
KingstonImprovedOverNSNMobility;20;16;22.03553;10;3750000;3000;73;4;3401570;2526870;420
TSPbasedMobility;20;16;26.94817;10;3750000;3000;71;4;2758480;2720395;538
ZigZagOverNSNMobility;20;8;12.37125;10;3750000;3000;47;4;3519475;3194230;420
KingstonImprovedOverNSNMobility;20;8;11.30875;10;3750000;3000;56;4;3575705;3140380;420
TSPbasedMobility;20;8;13.47239;10;3750000;3000;54;4;3254900;3235395;538
ZigZagOverNSNMobility;20;4;6.24558;10;3750000;3000;40;4;3634495;3468150;420
KingstonImprovedOverNSNMobility;20;4;5.81442;10;3750000;3000;41;4;3675865;3439100;420
TSPbasedMobility;20;4;6.71406;10;3750000;3000;45;4;3503400;3492660;538
ZigZagOverNSNMobility;20;2;3.12482;10;3750000;3000;33;4;3692395;3608570;420
KingstonImprovedOverNSNMobility;20;2;3.00489;10;3750000;3000;35;4;3710415;3583880;420
TSPbasedMobility;20;2;3.35484;10;3750000;3000;41;4;3627005;3621000;538
ZigZagOverNSNMobility;20;16;25.42113;10;3750000;3000;62;4;3264020;2725165;521
KingstonImprovedOverNSNMobility;20;16;26.16184;10;3750000;3000;77;4;3416220;2276905;521
TSPbasedMobility;20;16;24.97350;10;3750000;3000;122;4;2835505;2800460;649
ZigZagOverNSNMobility;20;8;12.81957;10;3750000;3000;47;4;3508430;3198690;521
KingstonImprovedOverNSNMobility;20;8;13.27393;10;3750000;3000;51;4;3577250;3005055;521
TSPbasedMobility;20;8;13.42325;10;3750000;3000;106;4;3260320;3241005;649
ZigZagOverNSNMobility;20;4;6.48390;10;3750000;3000;38;4;3629820;3458410;521
KingstonImprovedOverNSNMobility;20;4;6.79703;10;3750000;3000;41;4;3659430;3355670;521
TSPbasedMobility;20;4;6.94396;10;3750000;3000;100;4;3496340;3485535;521
ZigZagOverNSNMobility;20;2;3.25714;10;3750000;3000;33;4;3689780;3605020;521
KingstonImprovedOverNSNMobility;20;2;3.34123;10;3750000;3000;33;4;3700420;3543865;521
TSPbasedMobility;20;2;3.44233;10;3750000;3000;101;4;3628125;3555685;708
ZigZagOverNSNMobility;20;16;30.62556;10;3750000;3000;64;4;3159085;2489280;272
KingstonImprovedOverNSNMobility;20;16;31.04601;10;3750000;3000;80;4;3332950;1896660;273
TSPbasedMobility;20;16;26.77767;10;3750000;3000;188;4;2766065;2727995;273
ZigZagOverNSNMobility;20;8;15.53500;10;3750000;3000;46;4;3457350;3052305;273
KingstonImprovedOverNSNMobility;20;8;15.88218;10;3750000;3000;54;4;3536520;2808850;273
TSPbasedMobility;20;8;13.87623;10;3750000;3000;172;4;3238340;3217230;693
ZigZagOverNSNMobility;20;4;7.80280;10;3750000;3000;39;4;3604435;3396785;273
KingstonImprovedOverNSNMobility;20;4;7.97943;10;3750000;3000;42;4;3637530;3283125;273
TSPbasedMobility;20;4;6.62520;10;3750000;3000;161;4;3508025;3498080;273
ZigZagOverNSNMobility;20;2;3.92882;10;3750000;3000;32;4;3677010;3571060;273
KingstonImprovedOverNSNMobility;20;2;4.15812;10;3750000;3000;36;4;3685830;3480645;273
TSPbasedMobility;20;2;3.65937;10;3750000;3000;156;4;3615525;3609320;273
ZigZagOverNSNMobility;20;16;23.99262;10;3750000;3000;59;4;3303435;2303750;424
KingstonImprovedOverNSNMobility;20;16;22.29632;10;3750000;3000;81;4;3488090;2019880;424
TSPbasedMobility;20;16;22.84168;10;3750000;3000;1155;4;2907450;2873670;1728
ZigZagOverNSNMobility;20;8;12.11622;10;3750000;3000;46;4;3527830;3032310;424
KingstonImprovedOverNSNMobility;20;8;11.43344;10;3750000;3000;52;4;3618625;2910020;424
TSPbasedMobility;20;8;11.76180;10;3750000;3000;1040;4;3317485;3300700;1071
ZigZagOverNSNMobility;20;4;6.10436;10;3750000;3000;41;4;3638825;3387705;424
KingstonImprovedOverNSNMobility;20;4;6.28033;10;3750000;3000;43;4;3675710;3355065;424
TSPbasedMobility;20;4;5.83524;10;3750000;3000;1023;4;3535390;3526030;1728
KingstonImprovedOverNSNMobility;20;2;3.14214;10;3750000;3000;34;4;3713225;3552525;424
ZigZagOverNSNMobility;20;2;3.06871;10;3750000;3000;35;4;3694625;3568720;424
TSPbasedMobility;20;2;3.01366;10;3750000;3000;1011;4;3639575;3633970;1465
ZigZagOverNSNMobility;20;16;30.45973;10;3750000;3000;62;4;3165175;1899900;345
KingstonImprovedOverNSNMobility;20;16;32.68984;10;3750000;3000;74;4;3297270;1240310;346
TSPbasedMobility;20;16;27.24464;10;3750000;3000;68;4;2744925;2707990;1033
ZigZagOverNSNMobility;20;8;15.32983;10;3750000;3000;47;4;3459640;2827210;346
KingstonImprovedOverNSNMobility;20;8;16.22868;10;3750000;3000;54;4;3526870;2618530;346
TSPbasedMobility;20;8;10.76343;10;3750000;3000;54;4;3356950;3339905;1448
ZigZagOverNSNMobility;20;4;7.76305;10;3750000;3000;38;4;3604685;3280725;346
KingstonImprovedOverNSNMobility;20;4;8.03486;10;3750000;3000;42;4;3632030;3214295;346
TSPbasedMobility;20;4;6.81259;10;3750000;3000;44;4;3499385;3489015;1033
ZigZagOverNSNMobility;20;2;3.89793;10;3750000;3000;33;4;3677395;3515545;346
KingstonImprovedOverNSNMobility;20;2;3.81482;10;3750000;3000;34;4;3684220;3521820;346
TSPbasedMobility;20;2;3.15438;10;3750000;3000;39;4;3634345;3628800;1448
ZigZagOverNSNMobility;20;16;31.95459;10;3750000;3000;61;4;3132730;2392575;280
KingstonImprovedOverNSNMobility;20;16;30.03793;10;3750000;3000;74;4;3357630;2165445;280
TSPbasedMobility;20;16;27.82681;10;3750000;3000;103;4;2729995;2689475;448
ZigZagOverNSNMobility;20;8;16.12327;10;3750000;3000;48;4;3445125;3033170;280
KingstonImprovedOverNSNMobility;20;8;14.93228;10;3750000;3000;55;4;3547340;2918840;280
TSPbasedMobility;20;8;14.07903;10;3750000;3000;84;4;3234400;3214075;448
ZigZagOverNSNMobility;20;4;8.15757;10;3750000;3000;38;4;3597570;3383955;280
KingstonImprovedOverNSNMobility;20;4;7.72285;10;3750000;3000;42;4;3643635;3307660;280
TSPbasedMobility;20;4;6.83259;10;3750000;3000;73;4;3498105;3487665;566
ZigZagOverNSNMobility;20;2;4.08710;10;3750000;3000;33;4;3673920;3565405;280
KingstonImprovedOverNSNMobility;20;2;3.86355;10;3750000;3000;34;4;3696990;3527815;280
TSPbasedMobility;20;2;3.32947;10;3750000;3000;68;4;3627870;3622270;566
ZigZagOverNSNMobility;20;16;26.09613;10;3750000;3000;61;4;3249890;2687380;415
KingstonImprovedOverNSNMobility;20;16;26.02371;10;3750000;3000;76;4;3409075;2306590;415
TSPbasedMobility;20;16;25.83732;10;3750000;3000;116;4;2798345;2761655;639
ZigZagOverNSNMobility;20;8;13.19305;10;3750000;3000;46;4;3502105;3177755;415
KingstonImprovedOverNSNMobility;20;8;13.24960;10;3750000;3000;55;4;3574635;3047190;415
TSPbasedMobility;20;8;14.04350;10;3750000;3000;105;4;3235190;3214875;415
ZigZagOverNSNMobility;20;4;6.65738;10;3750000;3000;39;4;3625850;3448950;415
KingstonImprovedOverNSNMobility;20;4;6.71870;10;3750000;3000;42;4;3665160;3389480;415
TSPbasedMobility;20;4;6.91864;10;3750000;3000;90;4;3495855;3485390;415
ZigZagOverNSNMobility;20;2;3.33685;10;3750000;3000;33;4;3688180;3600295;415
KingstonImprovedOverNSNMobility;20;2;3.26385;10;3750000;3000;36;4;3703425;3555205;415
TSPbasedMobility;20;2;3.28463;10;3750000;3000;88;4;3629680;3623650;639
ZigZagOverNSNMobility;20;16;28.87153;10;3750000;3000;66;4;3193515;2003580;115
KingstonImprovedOverNSNMobility;20;16;28.43392;10;3750000;3000;80;4;3363610;1343920;115
TSPbasedMobility;20;16;27.93475;10;3750000;3000;120;4;2716755;2677250;115
ZigZagOverNSNMobility;20;8;14.56599;10;3750000;3000;50;4;3472085;2870610;115
KingstonImprovedOverNSNMobility;20;8;14.21658;10;3750000;3000;56;4;3556820;2520910;115
TSPbasedMobility;20;8;12.15771;10;3750000;3000;106;4;3301955;3281500;2022
ZigZagOverNSNMobility;20;4;7.35360;10;3750000;3000;41;4;3612590;3310490;115
KingstonImprovedOverNSNMobility;20;4;7.00885;10;3750000;3000;43;4;3646430;3095500;115
TSPbasedMobility;20;4;5.53148;10;3750000;3000;92;4;3550265;3480940;2022
ZigZagOverNSNMobility;20;2;3.67533;10;3750000;3000;35;4;3681720;3529710;115
KingstonImprovedOverNSNMobility;20;2;3.70131;10;3750000;3000;36;4;3694515;3529110;115
TSPbasedMobility;20;2;3.49297;10;3750000;3000;89;4;3621530;3614980;115
ZigZagOverNSNMobility;20;16;28.29858;10;3750000;3000;66;4;3221415;2113140;325
KingstonImprovedOverNSNMobility;20;16;26.66115;10;3750000;3000;79;4;3399655;1913340;325
TSPbasedMobility;20;16;23.04959;10;3750000;3000;167;4;2903325;2869010;2188
ZigZagOverNSNMobility;20;8;14.25197;10;3750000;3000;50;4;3487535;2926245;325
KingstonImprovedOverNSNMobility;20;8;13.35133;10;3750000;3000;58;4;3573790;2814295;325
TSPbasedMobility;20;8;14.49499;10;3750000;3000;154;4;3216065;3195475;325
ZigZagOverNSNMobility;20;4;7.21546;10;3750000;3000;39;4;3619025;3340310;325
KingstonImprovedOverNSNMobility;20;4;6.76601;10;3750000;3000;43;4;3651340;3263985;325
TSPbasedMobility;20;4;7.05481;10;3750000;3000;139;4;3490895;3479600;325
ZigZagOverNSNMobility;20;2;3.61469;10;3750000;3000;33;4;3684655;3545685;325
KingstonImprovedOverNSNMobility;20;2;3.90486;10;3750000;3000;34;4;3698915;3483115;325
TSPbasedMobility;20;2;3.35535;10;3750000;3000;138;4;3626930;3621395;325
ZigZagOverNSNMobility;20;16;30.12809;10;3750000;3000;64;4;3167335;2531865;660
KingstonImprovedOverNSNMobility;20;16;32.72247;10;3750000;3000;77;4;3300800;1960990;662
TSPbasedMobility;20;16;23.57159;10;3750000;3000;336;4;2878145;2842720;662
ZigZagOverNSNMobility;20;8;15.27098;10;3750000;3000;49;4;3459385;3064660;662
KingstonImprovedOverNSNMobility;20;8;16.35797;10;3750000;3000;61;4;3519560;2855530;655
TSPbasedMobility;20;8;12.97690;10;3750000;3000;324;4;3269625;3250555;905
ZigZagOverNSNMobility;20;4;7.70060;10;3750000;3000;41;4;3606855;3400570;662
KingstonImprovedOverNSNMobility;20;4;8.83400;10;3750000;3000;44;4;3666970;3117440;662
TSPbasedMobility;20;4;5.35659;10;3750000;3000;250;4;3552620;3543790;2897
ZigZagOverNSNMobility;20;2;3.86203;10;3750000;3000;34;4;3678000;3576200;662
KingstonImprovedOverNSNMobility;20;2;3.89687;10;3750000;3000;35;4;3748405;3481280;662
TSPbasedMobility;20;2;3.05927;10;3750000;3000;328;4;3636800;3631265;662
KingstonImprovedOverNSNMobility;20;16;25.53100;10;3750000;3000;74;4;3347285;2188605;27
ZigZagOverNSNMobility;20;16;23.17604;10;3750000;3000;75;4;3642925;2468370;27
TSPbasedMobility;20;16;22.26870;10;3750000;3000;104;4;2948985;2502045;28
ZigZagOverNSNMobility;20;8;13.69047;10;3750000;3000;49;4;3506350;3136605;27
KingstonImprovedOverNSNMobility;20;8;12.96419;10;3750000;3000;55;4;3543505;2990440;27
TSPbasedMobility;20;8;11.10323;10;3750000;3000;137;4;3340905;3323110;27
ZigZagOverNSNMobility;20;4;7.12941;10;3750000;3000;39;4;3612730;3425940;27
KingstonImprovedOverNSNMobility;20;4;6.48951;10;3750000;3000;42;4;3651515;3377995;27
TSPbasedMobility;20;4;6.27175;10;3750000;3000;122;4;3526465;3384810;27
ZigZagOverNSNMobility;20;2;3.56942;10;3750000;3000;35;4;3681640;3587375;27
KingstonImprovedOverNSNMobility;20;2;3.38067;10;3750000;3000;35;4;3695685;3534600;27
TSPbasedMobility;20;2;3.39331;10;3750000;3000;90;4;3625470;3619820;27
ZigZagOverNSNMobility;20;16;29.05004;10;3750000;3000;63;4;3170725;2583625;298
KingstonImprovedOverNSNMobility;20;16;27.56382;10;3750000;3000;74;4;3379680;2204435;299
TSPbasedMobility;20;16;26.72197;10;3750000;3000;91;4;2770990;2733755;1338
ZigZagOverNSNMobility;20;8;14.72306;10;3750000;3000;48;4;3462540;3089145;299
KingstonImprovedOverNSNMobility;20;8;14.16603;10;3750000;3000;52;4;3564730;3002880;303
TSPbasedMobility;20;8;13.35953;10;3750000;3000;78;4;3261515;3241725;1338
ZigZagOverNSNMobility;20;4;7.42875;10;3750000;3000;39;4;3606995;3421230;299
KingstonImprovedOverNSNMobility;20;4;7.49486;10;3750000;3000;43;4;3658100;3384215;299
TSPbasedMobility;20;4;7.10433;10;3750000;3000;68;4;3489570;3479065;529
ZigZagOverNSNMobility;20;2;3.72717;10;3750000;3000;33;4;3678555;3583495;299
KingstonImprovedOverNSNMobility;20;2;3.67998;10;3750000;3000;35;4;3693815;3541990;299
TSPbasedMobility;20;2;3.58777;10;3750000;3000;63;4;3619280;3612390;529
ZigZagOverNSNMobility;20;16;34.67313;10;3750000;3000;65;4;3079050;2225345;146
KingstonImprovedOverNSNMobility;20;16;35.13887;10;3750000;3000;81;4;3255605;1776830;146
TSPbasedMobility;20;16;28.07346;10;3750000;3000;351;4;2710965;2670330;146
ZigZagOverNSNMobility;20;8;17.55031;10;3750000;3000;47;4;3417910;2947600;146
KingstonImprovedOverNSNMobility;20;8;17.55529;10;3750000;3000;59;4;3500870;2745680;146
TSPbasedMobility;20;8;13.41270;10;3750000;3000;336;4;3257685;3237425;756
ZigZagOverNSNMobility;20;4;8.83889;10;3750000;3000;40;4;3584420;3349235;146
KingstonImprovedOverNSNMobility;20;4;8.71069;10;3750000;3000;43;4;3621330;3223755;146
TSPbasedMobility;20;4;7.03659;10;3750000;3000;315;4;3491980;3480515;756
KingstonImprovedOverNSNMobility;20;2;4.29874;10;3750000;3000;35;4;3679710;3463840;146
ZigZagOverNSNMobility;20;2;4.43145;10;3750000;3000;35;4;3667695;3550270;146
TSPbasedMobility;20;2;3.51030;10;3750000;3000;299;4;3620635;3614535;146
ZigZagOverNSNMobility;20;16;28.96407;10;3750000;3000;64;4;3177900;2510915;680
KingstonImprovedOverNSNMobility;20;16;27.25654;10;3750000;3000;75;4;3371910;2317965;680
TSPbasedMobility;20;16;28.02813;10;3750000;3000;116;4;2725290;2684900;764
ZigZagOverNSNMobility;20;8;14.62093;10;3750000;3000;48;4;3467385;3112870;678
KingstonImprovedOverNSNMobility;20;8;13.77405;10;3750000;3000;55;4;3559215;3029705;679
TSPbasedMobility;20;8;12.15981;10;3750000;3000;87;4;3303370;3284770;1445
ZigZagOverNSNMobility;20;4;7.39739;10;3750000;3000;40;4;3609470;3417690;680
KingstonImprovedOverNSNMobility;20;4;7.60735;10;3750000;3000;43;4;3715550;3116265;680
TSPbasedMobility;20;4;6.81847;10;3750000;3000;80;4;3500155;3490050;680
KingstonImprovedOverNSNMobility;20;2;3.77656;10;3750000;3000;35;4;3696420;3534455;680
ZigZagOverNSNMobility;20;2;3.70473;10;3750000;3000;35;4;3679695;3583795;680
TSPbasedMobility;20;2;3.28939;10;3750000;3000;74;4;3629605;3624355;764
ZigZagOverNSNMobility;20;16;23.71366;10;3750000;3000;61;4;3280435;2766410;295
KingstonImprovedOverNSNMobility;20;16;21.85589;10;3750000;3000;74;4;3451435;2470850;295
TSPbasedMobility;20;16;26.44156;10;3750000;3000;244;4;2773295;2736425;295
ZigZagOverNSNMobility;20;8;11.92792;10;3750000;3000;45;4;3515555;3214270;295
KingstonImprovedOverNSNMobility;20;8;11.02093;10;3750000;3000;55;4;3601920;3101785;295
TSPbasedMobility;20;8;13.32463;10;3750000;3000;222;4;3258510;3238530;295
ZigZagOverNSNMobility;20;4;5.98563;10;3750000;3000;39;4;3633400;3477850;295
KingstonImprovedOverNSNMobility;20;4;5.78966;10;3750000;3000;40;4;3676035;3427900;295
TSPbasedMobility;20;4;6.19826;10;3750000;3000;214;4;3528195;3382360;295
ZigZagOverNSNMobility;20;2;3.03419;10;3750000;3000;33;4;3691565;3611135;295
KingstonImprovedOverNSNMobility;20;2;3.35915;10;3750000;3000;34;4;3708045;3567295;295
TSPbasedMobility;20;2;3.33009;10;3750000;3000;203;4;3627610;3622385;295
ZigZagOverNSNMobility;20;16;26.18301;10;3750000;3000;60;4;3232455;2623330;568
KingstonImprovedOverNSNMobility;20;16;28.59707;10;3750000;3000;80;4;3327430;2158895;568
TSPbasedMobility;20;16;24.13155;10;3750000;3000;75;4;2862895;2829455;794
ZigZagOverNSNMobility;20;8;13.23386;10;3750000;3000;48;4;3491305;3156395;567
KingstonImprovedOverNSNMobility;20;8;14.31983;10;3750000;3000;56;4;3524285;2950020;568
TSPbasedMobility;20;8;12.15345;10;3750000;3000;61;4;3303000;3285160;794
ZigZagOverNSNMobility;20;4;6.66875;10;3750000;3000;38;4;3621920;3445010;568
KingstonImprovedOverNSNMobility;20;4;7.66573;10;3750000;3000;40;4;3650865;3239695;568
TSPbasedMobility;20;4;6.19270;10;3750000;3000;50;4;3522330;3513090;794
KingstonImprovedOverNSNMobility;20;2;3.29762;10;3750000;3000;33;4;3749835;3518325;568
ZigZagOverNSNMobility;20;2;3.34165;10;3750000;3000;33;4;3685495;3598235;568
TSPbasedMobility;20;2;2.08381;10;3750000;3000;46;4;3674075;3669950;1563
ZigZagOverNSNMobility;20;16;28.89616;10;3750000;3000;62;4;3179315;2508715;968
KingstonImprovedOverNSNMobility;20;16;28.10937;10;3750000;3000;82;4;3333525;2248930;967
TSPbasedMobility;20;16;25.18223;10;3750000;3000;118;4;2852450;2262650;1459
ZigZagOverNSNMobility;20;8;14.57209;10;3750000;3000;47;4;3466015;3085295;968
KingstonImprovedOverNSNMobility;20;8;14.10024;10;3750000;3000;56;4;3524025;2990705;968
TSPbasedMobility;20;8;13.43326;10;3750000;3000;98;4;3270255;2953000;968
ZigZagOverNSNMobility;20;4;7.34872;10;3750000;3000;38;4;3608040;3415220;967
KingstonImprovedOverNSNMobility;20;4;7.17123;10;3750000;3000;40;4;3644155;3335375;968
TSPbasedMobility;20;4;6.03789;10;3750000;3000;90;4;3535815;3394950;1459
ZigZagOverNSNMobility;20;2;3.68659;10;3750000;3000;34;4;3678925;3582835;968
KingstonImprovedOverNSNMobility;20;2;3.83147;10;3750000;3000;34;4;3688115;3505580;968
TSPbasedMobility;20;2;3.31979;10;3750000;3000;83;4;3627770;3622610;1177
ZigZagOverNSNMobility;20;16;24.80453;10;3750000;3000;60;4;3265020;2708915;512
KingstonImprovedOverNSNMobility;20;16;22.14871;10;3750000;3000;75;4;3431920;2544045;513
TSPbasedMobility;20;16;25.02574;10;3750000;3000;90;4;2838025;2803190;513
ZigZagOverNSNMobility;20;8;12.45503;10;3750000;3000;46;4;3508155;3206185;512
KingstonImprovedOverNSNMobility;20;8;11.37639;10;3750000;3000;49;4;3590405;3152540;513
TSPbasedMobility;20;8;12.38267;10;3750000;3000;73;4;3295980;3277080;593
ZigZagOverNSNMobility;20;4;6.32665;10;3750000;3000;39;4;3629670;3464385;513
KingstonImprovedOverNSNMobility;20;4;6.06433;10;3750000;3000;41;4;3667050;3416155;513
TSPbasedMobility;20;4;6.24979;10;3750000;3000;66;4;3521435;3511815;513
KingstonImprovedOverNSNMobility;20;2;3.08212;10;3750000;3000;35;4;3707635;3580800;513
ZigZagOverNSNMobility;20;2;3.15759;10;3750000;3000;35;4;3689635;3607710;513
TSPbasedMobility;20;2;3.12243;10;3750000;3000;64;4;3635675;3631140;660
ZigZagOverNSNMobility;20;16;30.67449;10;3750000;3000;61;4;3159910;2462675;279
KingstonImprovedOverNSNMobility;20;16;32.12659;10;3750000;3000;82;4;3309130;1964490;279
TSPbasedMobility;20;16;25.47405;10;3750000;3000;81;4;2808145;2771625;636
ZigZagOverNSNMobility;20;8;15.53139;10;3750000;3000;46;4;3456445;3047280;279
KingstonImprovedOverNSNMobility;20;8;16.18784;10;3750000;3000;55;4;3517695;2878795;279
TSPbasedMobility;20;8;13.81171;10;3750000;3000;62;4;3241685;3221570;279
ZigZagOverNSNMobility;20;4;7.80203;10;3750000;3000;38;4;3603510;3400400;279
KingstonImprovedOverNSNMobility;20;4;8.16321;10;3750000;3000;40;4;3634895;3279450;279
TSPbasedMobility;20;4;6.99237;10;3750000;3000;54;4;3492600;3481980;279
ZigZagOverNSNMobility;20;2;3.92565;10;3750000;3000;34;4;3677895;3573635;279
KingstonImprovedOverNSNMobility;20;2;4.04212;10;3750000;3000;35;4;3681210;3463515;279
TSPbasedMobility;20;2;3.45334;10;3750000;3000;48;4;3623100;3617570;279
ZigZagOverNSNMobility;20;16;31.53576;10;3750000;3000;63;4;3115350;2429600;508
KingstonImprovedOverNSNMobility;20;16;33.62998;10;3750000;3000;82;4;3222110;1861975;509
TSPbasedMobility;20;16;25.57422;10;3750000;3000;258;4;2806715;2767780;509
ZigZagOverNSNMobility;20;8;15.98263;10;3750000;3000;48;4;3435960;3022955;509
KingstonImprovedOverNSNMobility;20;8;16.82005;10;3750000;3000;59;4;3488970;2795295;509
TSPbasedMobility;20;8;12.77812;10;3750000;3000;254;4;3279180;3259035;509
ZigZagOverNSNMobility;20;4;8.07244;10;3750000;3000;40;4;3593300;3379325;509
KingstonImprovedOverNSNMobility;20;4;8.40381;10;3750000;3000;43;4;3630770;3290010;509
TSPbasedMobility;20;4;6.26591;10;3750000;3000;249;4;3519950;3510160;518
KingstonImprovedOverNSNMobility;20;2;4.06495;10;3750000;3000;35;4;3674465;3500780;509
ZigZagOverNSNMobility;20;2;4.03437;10;3750000;3000;35;4;3671960;3563450;509
TSPbasedMobility;20;2;2.94225;10;3750000;3000;248;4;3642045;3637640;528
ZigZagOverNSNMobility;20;16;32.40674;10;3750000;3000;61;4;3109595;2279495;56
KingstonImprovedOverNSNMobility;20;16;32.38898;10;3750000;3000;82;4;3262370;1877820;56
TSPbasedMobility;20;16;27.76749;10;3750000;3000;85;4;2732045;2693510;56
ZigZagOverNSNMobility;20;8;16.37258;10;3750000;3000;48;4;3432240;3004225;56
KingstonImprovedOverNSNMobility;20;8;16.32211;10;3750000;3000;54;4;3514640;2836580;56
TSPbasedMobility;20;8;13.61519;10;3750000;3000;66;4;3250635;3231080;456
ZigZagOverNSNMobility;20;4;8.22610;10;3750000;3000;39;4;3592985;3375520;56
KingstonImprovedOverNSNMobility;20;4;8.18215;10;3750000;3000;43;4;3630330;3286755;56
TSPbasedMobility;20;4;6.70374;10;3750000;3000;56;4;3504780;3494695;56
ZigZagOverNSNMobility;20;2;4.10631;10;3750000;3000;33;4;3670925;3562650;56
KingstonImprovedOverNSNMobility;20;2;3.98271;10;3750000;3000;35;4;3680130;3476105;56
TSPbasedMobility;20;2;3.39991;10;3750000;3000;53;4;3625585;3620100;456
ZigZagOverNSNMobility;20;16;33.79819;10;3750000;3000;62;4;3075820;2398855;496
KingstonImprovedOverNSNMobility;20;16;35.54867;10;3750000;3000;82;4;3215765;1714845;496
TSPbasedMobility;20;16;30.18863;10;3750000;3000;82;4;2642805;2600680;821
ZigZagOverNSNMobility;20;8;17.13865;10;3750000;3000;48;4;3414670;2985715;496
KingstonImprovedOverNSNMobility;20;8;17.33586;10;3750000;3000;57;4;3473265;2800850;496
TSPbasedMobility;20;8;15.04443;10;3750000;3000;60;4;3199380;3177750;821
ZigZagOverNSNMobility;20;4;8.66704;10;3750000;3000;39;4;3583655;3356600;496
KingstonImprovedOverNSNMobility;20;4;8.38913;10;3750000;3000;44;4;3606075;3174900;496
TSPbasedMobility;20;4;7.54589;10;3750000;3000;51;4;3473405;3462170;821
ZigZagOverNSNMobility;20;2;4.32946;10;3750000;3000;35;4;3666755;3553585;496
KingstonImprovedOverNSNMobility;20;2;4.20664;10;3750000;3000;36;4;3749845;3429450;496
TSPbasedMobility;20;2;3.75817;10;3750000;3000;47;4;3612575;3606515;821
ZigZagOverNSNMobility;20;16;29.92957;10;3750000;3000;61;4;3174735;2568070;586
KingstonImprovedOverNSNMobility;20;16;29.92701;10;3750000;3000;76;4;3302635;2139805;588
TSPbasedMobility;20;16;28.08735;10;3750000;3000;143;4;2712670;2671845;588
ZigZagOverNSNMobility;20;8;15.14487;10;3750000;3000;47;4;3463085;3103280;588
KingstonImprovedOverNSNMobility;20;8;14.93327;10;3750000;3000;57;4;3535815;2935525;588
TSPbasedMobility;20;8;13.68779;10;3750000;3000;130;4;3245045;3225040;588
ZigZagOverNSNMobility;20;4;7.64803;10;3750000;3000;39;4;3607675;3405085;588
KingstonImprovedOverNSNMobility;20;4;7.87392;10;3750000;3000;42;4;3649585;3240200;588
TSPbasedMobility;20;4;6.49809;10;3750000;3000;116;4;3509745;3499110;588
KingstonImprovedOverNSNMobility;20;2;4.09249;10;3750000;3000;34;4;3686100;3490615;588
ZigZagOverNSNMobility;20;2;3.82982;10;3750000;3000;34;4;3678755;3578200;588
TSPbasedMobility;20;2;3.25054;10;3750000;3000;111;4;3630525;3624710;588
ZigZagOverNSNMobility;20;16;28.53869;10;3750000;3000;63;4;3165935;2573395;338
KingstonImprovedOverNSNMobility;20;16;27.58492;10;3750000;3000;80;4;3385685;2239535;338
TSPbasedMobility;20;16;23.70523;10;3750000;3000;94;4;2875615;2843905;338
ZigZagOverNSNMobility;20;8;14.42175;10;3750000;3000;47;4;3461625;3113300;338
KingstonImprovedOverNSNMobility;20;8;14.11731;10;3750000;3000;52;4;3566235;2993030;338
TSPbasedMobility;20;8;12.27269;10;3750000;3000;72;4;3297735;3278670;338
ZigZagOverNSNMobility;20;4;7.25363;10;3750000;3000;38;4;3609110;3421345;338
KingstonImprovedOverNSNMobility;20;4;6.93233;10;3750000;3000;41;4;3647835;3322630;338
TSPbasedMobility;20;4;5.57022;10;3750000;3000;65;4;3545745;3536055;2722
ZigZagOverNSNMobility;20;2;3.64494;10;3750000;3000;33;4;3679720;3587445;338
KingstonImprovedOverNSNMobility;20;2;3.73993;10;3750000;3000;34;4;3692095;3548310;338
TSPbasedMobility;20;2;3.59811;10;3750000;3000;60;4;3618295;3612120;338
