Strategy;nPOIs;nUAV;SucessTax;V2V_range;nRounds;dimX;simumationTimeMS;TSP_threads;maxData;minData;globalAvgDelay;nMsgs;tourSize;
ZigZagOverNSN;20;4;2.22292;71;36000;30000;1321;4;35465;34830;4676;2226;95822
ZigZagOverNSN;20;8;3.27014;71;36000;30000;1920;4;35450;34410;4368;3867;95822
ZigZagOverNSN;20;16;5.64444;71;36000;30000;4206;4;34775;33310;3329;6069;95822
ZigZagOverNSN;20;2;1.87917;71;36000;30000;1009;4;35680;35050;4489;1904;85887
ZigZagOverNSN;20;4;2.50486;71;36000;30000;1258;4;35500;34720;4248;2168;85887
ZigZagOverNSN;20;8;3.97708;71;36000;30000;1798;4;35240;34115;3995;3912;85887
ZigZagOverNSN;20;16;7.04931;71;36000;30000;4216;4;34760;32160;2933;8169;85887
ZigZagOverNSN;20;2;1.57222;71;36000;30000;1186;4;35690;35220;5629;1902;104639
ZigZagOverNSN;20;4;1.95903;71;36000;30000;1495;4;35680;34990;5408;1913;104639
ZigZagOverNSN;20;8;2.90764;71;36000;30000;2031;4;35620;34645;5035;3363;104639
ZigZagOverNSN;20;16;4.85208;71;36000;30000;4454;4;35080;33725;3691;5166;104639
ZigZagOverNSN;20;2;1.85625;71;36000;30000;1025;4;35645;35170;4500;1841;86078
ZigZagOverNSN;20;4;2.57361;71;36000;30000;1321;4;35490;34810;4158;2261;86078
ZigZagOverNSN;20;8;3.98750;71;36000;30000;1861;4;35215;34135;3963;4871;86078
ZigZagOverNSN;20;16;7.00069;71;36000;30000;4204;4;34825;32940;2553;8144;86078
ZigZagOverNSN;20;2;1.38958;71;36000;30000;999;4;35730;35330;6210;1258;117191
ZigZagOverNSN;20;4;1.55069;71;36000;30000;1253;4;35695;35295;6041;1206;117191
ZigZagOverNSN;20;8;2.43750;71;36000;30000;1856;4;35500;34635;5673;1947;117191
ZigZagOverNSN;20;16;4.10556;71;36000;30000;4594;4;35315;34075;4278;4644;117191
ZigZagOverNSN;20;2;1.56736;71;36000;30000;1121;4;35765;35295;5409;1824;101431
ZigZagOverNSN;20;4;1.97014;71;36000;30000;1523;4;35655;35105;4864;2204;101431
ZigZagOverNSN;20;8;3.13264;71;36000;30000;1970;4;35590;34610;4812;3972;101431
ZigZagOverNSN;20;16;5.07569;71;36000;30000;4308;4;35045;33830;3765;6056;101431
ZigZagOverNSN;20;2;1.63819;71;36000;30000;1095;4;35700;35175;4895;1824;93735
ZigZagOverNSN;20;4;2.15208;71;36000;30000;1357;4;35490;35005;5181;2526;93735
ZigZagOverNSN;20;8;3.37569;71;36000;30000;1882;4;35445;34440;4423;3934;93735
ZigZagOverNSN;20;16;5.86319;71;36000;30000;4416;4;34790;33405;3355;7037;93735
ZigZagOverNSN;20;2;1.73403;71;36000;30000;996;4;35670;35105;4670;1860;89315
ZigZagOverNSN;20;4;2.30347;71;36000;30000;1248;4;35525;34900;4218;2218;89315
ZigZagOverNSN;20;8;3.61944;71;36000;30000;1789;4;35315;34270;4134;3858;89315
ZigZagOverNSN;20;16;6.45278;71;36000;30000;4175;4;34790;32990;2975;7779;89315
ZigZagOverNSN;20;2;1.59028;71;36000;30000;1137;4;35780;35280;5297;1879;99323
ZigZagOverNSN;20;4;2.04028;71;36000;30000;1352;4;35700;35070;4604;2230;99323
ZigZagOverNSN;20;8;3.18056;71;36000;30000;1879;4;35500;34430;4241;3941;99323
ZigZagOverNSN;20;16;5.27708;71;36000;30000;4388;4;34960;33235;3417;6209;99323
ZigZagOverNSN;20;2;1.61944;71;36000;30000;1016;4;35735;35210;5354;1905;99600
ZigZagOverNSN;20;4;2.06806;71;36000;30000;1261;4;35540;34950;4651;2238;99600
ZigZagOverNSN;20;8;3.11181;71;36000;30000;1893;4;35475;34450;4373;3906;99600
ZigZagOverNSN;20;16;5.40139;71;36000;30000;4396;4;34865;33350;3206;6281;99600
ZigZagOverNSN;20;2;1.66667;71;36000;30000;929;4;35640;35050;4908;1863;94277
ZigZagOverNSN;20;4;2.24861;71;36000;30000;1266;4;35505;34740;4475;2232;94277
ZigZagOverNSN;20;8;3.41944;71;36000;30000;1869;4;35390;34405;4212;3965;94277
