Strategy;mapName;nPOIs;nUAV;SucessTax;simumationTimeMS;pathTime;globalAvgDelay;tourSize;memory
DADCA-LKH;34;300;2;0.0;0.11186666666666667;0.11036666666666667;-1;170.159;-1
DADCA-LKH;34;400;2;0.0;0.44975000000000004;0.4478166666666667;-1;199.352;-1
DADCA-LKH;34;500;2;0.0;1.1635833333333334;1.1615333333333333;-1;224.006;-1
DADCA-LKH;35;50;2;0.0;0.007666666666666667;0.006683333333333334;-1;82.727;-1
DADCA-LKH;35;100;2;0.0;0.00915;0.007916666666666667;-1;103.72500000000001;-1
DADCA-LKH;35;200;2;0.0;0.19556666666666667;0.19418333333333335;-1;143.917;-1
DADCA-LKH;35;300;2;0.0;0.2882;0.28665;-1;174.199;-1
DADCA-LKH;35;400;2;0.0;0.5820000000000001;0.5802166666666667;-1;197.21;-1
DADCA-LKH;35;500;2;0.0;0.4783833333333334;0.4765166666666667;-1;216.542;-1
DADCA-LKH;36;50;2;0.0;0.0054;0.004433333333333333;-1;75.815;-1
DADCA-LKH;36;100;2;0.0;0.011066666666666667;0.009983333333333334;-1;99.869;-1
DADCA-LKH;36;200;2;0.0;0.05885;0.05746666666666667;-1;138.547;-1
DADCA-LKH;36;300;2;0.0;0.54315;0.5416833333333334;-1;164.586;-1
DADCA-LKH;36;400;2;0.0;0.28665;0.2850166666666667;-1;190.54;-1
DADCA-LKH;36;500;2;0.0;0.9616833333333333;0.9595333333333333;-1;213.085;-1
DADCA-LKH;37;50;2;0.0;0.004116666666666667;0.00315;-1;71.331;-1
DADCA-LKH;37;100;2;0.0;0.016933333333333335;0.01585;-1;101.235;-1
DADCA-LKH;37;200;2;0.0;0.26721666666666666;0.2658666666666667;-1;142.956;-1
DADCA-LKH;37;300;2;0.0;0.11086666666666667;0.10936666666666667;-1;172.684;-1
DADCA-LKH;37;400;2;0.0;0.23165000000000002;0.23001666666666667;-1;197.534;-1
DADCA-LKH;37;500;2;0.0;0.6854;0.6836;-1;220.31300000000002;-1
DADCA-LKH;38;50;2;0.0;0.0046500000000000005;0.0035833333333333333;-1;73.441;-1
DADCA-LKH;38;100;2;0.0;0.007;0.005816666666666667;-1;95.462;-1
DADCA-LKH;38;200;2;0.0;0.027583333333333335;0.026166666666666668;-1;137.697;-1
DADCA-LKH;38;300;2;0.0;0.44625000000000004;0.44470000000000004;-1;169.529;-1
DADCA-LKH;38;400;2;0.0;0.4730166666666667;0.47123333333333334;-1;194.83700000000002;-1
DADCA-LKH;38;500;2;0.0;0.8726166666666667;0.8707833333333334;-1;216.171;-1
DADCA-LKH;39;50;2;0.0;0.005566666666666667;0.004583333333333333;-1;70.518;-1
DADCA-LKH;39;100;2;0.0;0.015733333333333335;0.0143;-1;99.17;-1
DADCA-LKH;39;200;2;0.0;0.23185;0.2306;-1;138.4;-1
DADCA-LKH;39;300;2;0.0;0.0917;0.09013333333333334;-1;166.01500000000001;-1
DADCA-LKH;39;400;2;0.0;0.6221666666666666;0.6205666666666667;-1;194.623;-1
DADCA-LKH;39;500;2;0.0;1.6977666666666666;1.6959833333333334;-1;218.21800000000002;-1
DADCA-LKH;40;50;2;0.0;0.0059;0.0046166666666666665;-1;75.131;-1
DADCA-LKH;40;100;2;0.0;0.006816666666666667;0.005533333333333334;-1;102.827;-1
DADCA-LKH;40;200;2;0.0;0.13191666666666668;0.13025;-1;141.478;-1
DADCA-LKH;40;300;2;0.0;0.20211666666666667;0.2006;-1;172.014;-1
DADCA-LKH;40;400;2;0.0;1.496;1.4943333333333335;-1;196.973;-1
DADCA-LKH;40;500;2;0.0;1.3890166666666668;1.3867833333333335;-1;221.505;-1
DADCA-LKH;41;50;2;0.0;0.0049833333333333335;0.004033333333333333;-1;71.488;-1
DADCA-LKH;41;100;2;0.0;0.014150000000000001;0.012966666666666668;-1;98.258;-1
DADCA-LKH;41;200;2;0.0;0.20953333333333335;0.20801666666666668;-1;139.56300000000002;-1
DADCA-LKH;41;300;2;0.0;0.15608333333333335;0.15460000000000002;-1;165.762;-1
DADCA-LKH;41;400;2;0.0;0.5232666666666667;0.5215833333333334;-1;194.09900000000002;-1
DADCA-LKH;41;500;2;0.0;0.89905;0.8970666666666667;-1;217.364;-1
DADCA-LKH;42;50;2;0.0;0.004433333333333333;0.0032500000000000003;-1;77.279;-1
DADCA-LKH;42;100;2;0.0;0.015416666666666667;0.014016666666666667;-1;105.021;-1
DADCA-LKH;42;200;2;0.0;0.05235;0.05096666666666667;-1;143.19;-1
DADCA-LKH;42;300;2;0.0;0.39566666666666667;0.394;-1;170.886;-1
DADCA-LKH;42;400;2;0.0;0.4996166666666667;0.49795;-1;195.125;-1
DADCA-LKH;42;500;2;0.0;1.5137666666666667;1.5117166666666668;-1;219.81900000000002;-1
DADCA-LKH;43;50;2;0.0;0.002466666666666667;0.0015166666666666668;-1;74.004;-1
DADCA-LKH;43;100;2;0.0;0.02375;0.022383333333333335;-1;103.85000000000001;-1
DADCA-LKH;43;200;2;0.0;0.17301666666666668;0.17153333333333334;-1;140.398;-1
DADCA-LKH;43;300;2;0.0;0.30015000000000003;0.2987;-1;171.439;-1
DADCA-LKH;43;400;2;0.0;0.98895;0.9873333333333334;-1;195.12800000000001;-1
DADCA-LKH;43;500;2;0.0;0.86495;0.8631666666666667;-1;214.939;-1
DADCA-LKH;44;50;2;0.0;0.008933333333333333;0.007783333333333334;-1;77.539;-1
DADCA-LKH;44;100;2;0.0;0.017;0.015783333333333333;-1;104.752;-1
DADCA-LKH;44;200;2;0.0;0.053950000000000005;0.05266666666666667;-1;142.732;-1
DADCA-LKH;44;300;2;0.0;0.20108333333333334;0.19968333333333335;-1;173.83700000000002;-1
DADCA-LKH;44;400;2;0.0;0.46663333333333334;0.4646666666666667;-1;197.51500000000001;-1
DADCA-LKH;44;500;2;0.0;1.2048666666666668;1.2027666666666668;-1;220.245;-1
DADCA-LKH;45;50;2;0.0;0.007033333333333333;0.00595;-1;83.003;-1
DADCA-LKH;45;100;2;0.0;0.022233333333333334;0.021066666666666668;-1;107.205;-1
DADCA-LKH;45;200;2;0.0;0.44551666666666667;0.4442166666666667;-1;141.217;-1
DADCA-LKH;45;300;2;0.0;0.2725166666666667;0.2711;-1;172.467;-1
DADCA-LKH;45;400;2;0.0;0.3004833333333333;0.29883333333333334;-1;197.249;-1
DADCA-LKH;45;500;2;0.0;0.7552666666666668;0.7529666666666667;-1;219.553;-1
DADCA-LKH;46;50;2;0.0;0.00255;0.0016166666666666666;-1;76.256;-1
DADCA-LKH;46;100;2;0.0;0.038733333333333335;0.03751666666666667;-1;107.297;-1
DADCA-LKH;46;200;2;0.0;0.15258333333333335;0.15131666666666668;-1;144.863;-1
DADCA-LKH;46;300;2;0.0;0.27133333333333337;0.26980000000000004;-1;173.732;-1
DADCA-LKH;46;400;2;0.0;0.7676333333333334;0.7659333333333334;-1;197.898;-1
DADCA-LKH;46;500;2;0.0;0.7285;0.7267333333333333;-1;216.153;-1
DADCA-LKH;47;50;2;0.0;0.004216666666666667;0.0031333333333333335;-1;75.022;-1
DADCA-LKH;47;100;2;0.0;0.015516666666666668;0.014066666666666667;-1;102.433;-1
DADCA-LKH;47;200;2;0.0;0.08673333333333334;0.08526666666666667;-1;140.937;-1
DADCA-LKH;47;300;2;0.0;0.17561666666666667;0.17420000000000002;-1;175.24;-1
DADCA-LKH;47;400;2;0.0;0.7777166666666667;0.7760666666666667;-1;197.189;-1
DADCA-LKH;47;500;2;0.0;0.48978333333333335;0.48793333333333333;-1;219.36100000000002;-1
DADCA-LKH;48;50;2;0.0;0.004483333333333334;0.003416666666666667;-1;76.545;-1
DADCA-LKH;48;100;2;0.0;0.016900000000000002;0.015583333333333334;-1;102.879;-1
DADCA-LKH;48;200;2;0.0;0.11548333333333334;0.11393333333333334;-1;140.014;-1
DADCA-LKH;48;300;2;0.0;0.22851666666666667;0.22705;-1;168.077;-1
DADCA-LKH;48;400;2;0.0;0.2204;0.21876666666666666;-1;194.13;-1
DADCA-LKH;48;500;2;0.0;0.9248000000000001;0.9226833333333334;-1;216.979;-1
DADCA-LKH;49;50;2;0.0;0.005483333333333334;0.0043;-1;71.494;-1
DADCA-LKH;49;100;2;0.0;0.04505;0.0438;-1;103.159;-1
DADCA-LKH;49;200;2;0.0;0.05545;0.05381666666666667;-1;142.572;-1
DADCA-LKH;49;300;2;0.0;0.3251833333333333;0.32380000000000003;-1;171.791;-1
DADCA-LKH;49;400;2;0.0;0.7899166666666667;0.7881;-1;194.63;-1
DADCA-LKH;49;500;2;0.0;0.39316666666666666;0.3914;-1;214.004;-1
