;;;nUAV;nUAV;nUAV;nUAV;nUAV;nUAV;nUAV;nUAV;SucessTax;SucessTax;SucessTax;SucessTax;SucessTax;SucessTax;SucessTax;SucessTax;simumationTimeMS;simumationTimeMS;simumationTimeMS;simumationTimeMS;simumationTimeMS;simumationTimeMS;simumationTimeMS;simumationTimeMS;pathTime;pathTime;pathTime;pathTime;pathTime;pathTime;pathTime;pathTime;globalAvgDelay;globalAvgDelay;globalAvgDelay;globalAvgDelay;globalAvgDelay;globalAvgDelay;globalAvgDelay;globalAvgDelay;tourSize;tourSize;tourSize;tourSize;tourSize;tourSize;tourSize;tourSize;memory;memory;memory;memory;memory;memory;memory;memory
;;;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max
Strategy;mapName;nPOIs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TSP-based;67;400;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;1.4907833333333333;;1.4907833333333333;1.4907833333333333;1.4907833333333333;1.4907833333333333;1.4907833333333333;1.0;1.4889833333333333;;1.4889833333333333;1.4889833333333333;1.4889833333333333;1.4889833333333333;1.4889833333333333;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;191.397;;191.397;191.397;191.397;191.397;191.397;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;67;500;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;96.65480000000001;;96.65480000000001;96.65480000000001;96.65480000000001;96.65480000000001;96.65480000000001;1.0;96.65303333333334;;96.65303333333334;96.65303333333334;96.65303333333334;96.65303333333334;96.65303333333334;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;213.935;;213.935;213.935;213.935;213.935;213.935;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;68;50;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.06495000000000001;;0.06495000000000001;0.06495000000000001;0.06495000000000001;0.06495000000000001;0.06495000000000001;1.0;0.06396666666666667;;0.06396666666666667;0.06396666666666667;0.06396666666666667;0.06396666666666667;0.06396666666666667;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;73.85000000000001;;73.85000000000001;73.85000000000001;73.85000000000001;73.85000000000001;73.85000000000001;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;68;100;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.09366666666666668;;0.09366666666666668;0.09366666666666668;0.09366666666666668;0.09366666666666668;0.09366666666666668;1.0;0.0922;;0.0922;0.0922;0.0922;0.0922;0.0922;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;102.806;;102.806;102.806;102.806;102.806;102.806;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;68;200;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;1.2970333333333335;;1.2970333333333335;1.2970333333333335;1.2970333333333335;1.2970333333333335;1.2970333333333335;1.0;1.2955333333333334;;1.2955333333333334;1.2955333333333334;1.2955333333333334;1.2955333333333334;1.2955333333333334;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;144.287;;144.287;144.287;144.287;144.287;144.287;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;68;300;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;1.4195166666666668;;1.4195166666666668;1.4195166666666668;1.4195166666666668;1.4195166666666668;1.4195166666666668;1.0;1.4180166666666667;;1.4180166666666667;1.4180166666666667;1.4180166666666667;1.4180166666666667;1.4180166666666667;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;173.94400000000002;;173.94400000000002;173.94400000000002;173.94400000000002;173.94400000000002;173.94400000000002;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;68;400;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;29.23271666666667;;29.23271666666667;29.23271666666667;29.23271666666667;29.23271666666667;29.23271666666667;1.0;29.2311;;29.2311;29.2311;29.2311;29.2311;29.2311;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;197.911;;197.911;197.911;197.911;197.911;197.911;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;68;500;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;2.9813;;2.9813;2.9813;2.9813;2.9813;2.9813;1.0;2.9794833333333335;;2.9794833333333335;2.9794833333333335;2.9794833333333335;2.9794833333333335;2.9794833333333335;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;218.567;;218.567;218.567;218.567;218.567;218.567;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;69;50;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.043633333333333336;;0.043633333333333336;0.043633333333333336;0.043633333333333336;0.043633333333333336;0.043633333333333336;1.0;0.042583333333333334;;0.042583333333333334;0.042583333333333334;0.042583333333333334;0.042583333333333334;0.042583333333333334;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;76.237;;76.237;76.237;76.237;76.237;76.237;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;69;100;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.1621;;0.1621;0.1621;0.1621;0.1621;0.1621;1.0;0.16085000000000002;;0.16085000000000002;0.16085000000000002;0.16085000000000002;0.16085000000000002;0.16085000000000002;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;100.238;;100.238;100.238;100.238;100.238;100.238;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;69;200;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.9468166666666668;;0.9468166666666668;0.9468166666666668;0.9468166666666668;0.9468166666666668;0.9468166666666668;1.0;0.9453666666666667;;0.9453666666666667;0.9453666666666667;0.9453666666666667;0.9453666666666667;0.9453666666666667;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;140.155;;140.155;140.155;140.155;140.155;140.155;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;69;300;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;12.809616666666667;;12.809616666666667;12.809616666666667;12.809616666666667;12.809616666666667;12.809616666666667;1.0;12.808183333333334;;12.808183333333334;12.808183333333334;12.808183333333334;12.808183333333334;12.808183333333334;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;172.955;;172.955;172.955;172.955;172.955;172.955;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;69;400;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;7.793733333333334;;7.793733333333334;7.793733333333334;7.793733333333334;7.793733333333334;7.793733333333334;1.0;7.792000000000001;;7.792000000000001;7.792000000000001;7.792000000000001;7.792000000000001;7.792000000000001;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;192.34300000000002;;192.34300000000002;192.34300000000002;192.34300000000002;192.34300000000002;192.34300000000002;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;69;500;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;14.495566666666667;;14.495566666666667;14.495566666666667;14.495566666666667;14.495566666666667;14.495566666666667;1.0;14.4938;;14.4938;14.4938;14.4938;14.4938;14.4938;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;219.637;;219.637;219.637;219.637;219.637;219.637;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;70;50;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.05341666666666667;;0.05341666666666667;0.05341666666666667;0.05341666666666667;0.05341666666666667;0.05341666666666667;1.0;0.052450000000000004;;0.052450000000000004;0.052450000000000004;0.052450000000000004;0.052450000000000004;0.052450000000000004;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;73.465;;73.465;73.465;73.465;73.465;73.465;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;70;100;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.06668333333333333;;0.06668333333333333;0.06668333333333333;0.06668333333333333;0.06668333333333333;0.06668333333333333;1.0;0.06561666666666667;;0.06561666666666667;0.06561666666666667;0.06561666666666667;0.06561666666666667;0.06561666666666667;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;103.888;;103.888;103.888;103.888;103.888;103.888;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;70;200;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;4.172033333333333;;4.172033333333333;4.172033333333333;4.172033333333333;4.172033333333333;4.172033333333333;1.0;4.1707;;4.1707;4.1707;4.1707;4.1707;4.1707;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;141.607;;141.607;141.607;141.607;141.607;141.607;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;70;300;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;5.417166666666667;;5.417166666666667;5.417166666666667;5.417166666666667;5.417166666666667;5.417166666666667;1.0;5.41545;;5.41545;5.41545;5.41545;5.41545;5.41545;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;170.573;;170.573;170.573;170.573;170.573;170.573;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;70;400;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;10.706183333333334;;10.706183333333334;10.706183333333334;10.706183333333334;10.706183333333334;10.706183333333334;1.0;10.704383333333334;;10.704383333333334;10.704383333333334;10.704383333333334;10.704383333333334;10.704383333333334;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;196.281;;196.281;196.281;196.281;196.281;196.281;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;70;500;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;31.769833333333334;;31.769833333333334;31.769833333333334;31.769833333333334;31.769833333333334;31.769833333333334;1.0;31.76781666666667;;31.76781666666667;31.76781666666667;31.76781666666667;31.76781666666667;31.76781666666667;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;212.242;;212.242;212.242;212.242;212.242;212.242;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;71;50;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.031566666666666666;;0.031566666666666666;0.031566666666666666;0.031566666666666666;0.031566666666666666;0.031566666666666666;1.0;0.030350000000000002;;0.030350000000000002;0.030350000000000002;0.030350000000000002;0.030350000000000002;0.030350000000000002;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;76.851;;76.851;76.851;76.851;76.851;76.851;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;71;100;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.09545000000000001;;0.09545000000000001;0.09545000000000001;0.09545000000000001;0.09545000000000001;0.09545000000000001;1.0;0.09433333333333334;;0.09433333333333334;0.09433333333333334;0.09433333333333334;0.09433333333333334;0.09433333333333334;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;103.116;;103.116;103.116;103.116;103.116;103.116;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;71;200;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.26953333333333335;;0.26953333333333335;0.26953333333333335;0.26953333333333335;0.26953333333333335;0.26953333333333335;1.0;0.26795;;0.26795;0.26795;0.26795;0.26795;0.26795;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;141.797;;141.797;141.797;141.797;141.797;141.797;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;71;300;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;3.469466666666667;;3.469466666666667;3.469466666666667;3.469466666666667;3.469466666666667;3.469466666666667;1.0;3.4679833333333336;;3.4679833333333336;3.4679833333333336;3.4679833333333336;3.4679833333333336;3.4679833333333336;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;168.93200000000002;;168.93200000000002;168.93200000000002;168.93200000000002;168.93200000000002;168.93200000000002;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;71;400;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;2.8497500000000002;;2.8497500000000002;2.8497500000000002;2.8497500000000002;2.8497500000000002;2.8497500000000002;1.0;2.8479833333333335;;2.8479833333333335;2.8479833333333335;2.8479833333333335;2.8479833333333335;2.8479833333333335;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;196.327;;196.327;196.327;196.327;196.327;196.327;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;71;500;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;3.2608833333333336;;3.2608833333333336;3.2608833333333336;3.2608833333333336;3.2608833333333336;3.2608833333333336;1.0;3.2588333333333335;;3.2588333333333335;3.2588333333333335;3.2588333333333335;3.2588333333333335;3.2588333333333335;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;216.147;;216.147;216.147;216.147;216.147;216.147;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;72;50;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.03065;;0.03065;0.03065;0.03065;0.03065;0.03065;1.0;0.0296;;0.0296;0.0296;0.0296;0.0296;0.0296;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;74.922;;74.922;74.922;74.922;74.922;74.922;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;72;100;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.1332;;0.1332;0.1332;0.1332;0.1332;0.1332;1.0;0.13198333333333334;;0.13198333333333334;0.13198333333333334;0.13198333333333334;0.13198333333333334;0.13198333333333334;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;101.775;;101.775;101.775;101.775;101.775;101.775;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;72;200;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;1.8753000000000002;;1.8753000000000002;1.8753000000000002;1.8753000000000002;1.8753000000000002;1.8753000000000002;1.0;1.8739666666666668;;1.8739666666666668;1.8739666666666668;1.8739666666666668;1.8739666666666668;1.8739666666666668;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;139.13;;139.13;139.13;139.13;139.13;139.13;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;72;300;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;1.7479666666666667;;1.7479666666666667;1.7479666666666667;1.7479666666666667;1.7479666666666667;1.7479666666666667;1.0;1.7462833333333334;;1.7462833333333334;1.7462833333333334;1.7462833333333334;1.7462833333333334;1.7462833333333334;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;167.687;;167.687;167.687;167.687;167.687;167.687;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;72;400;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;10.630066666666668;;10.630066666666668;10.630066666666668;10.630066666666668;10.630066666666668;10.630066666666668;1.0;10.628433333333334;;10.628433333333334;10.628433333333334;10.628433333333334;10.628433333333334;10.628433333333334;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;194.094;;194.094;194.094;194.094;194.094;194.094;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;72;500;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;160.29285000000002;;160.29285000000002;160.29285000000002;160.29285000000002;160.29285000000002;160.29285000000002;1.0;160.2903;;160.2903;160.2903;160.2903;160.2903;160.2903;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;217.715;;217.715;217.715;217.715;217.715;217.715;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;73;50;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.03641666666666667;;0.03641666666666667;0.03641666666666667;0.03641666666666667;0.03641666666666667;0.03641666666666667;1.0;0.03535;;0.03535;0.03535;0.03535;0.03535;0.03535;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;71.529;;71.529;71.529;71.529;71.529;71.529;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;73;100;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.06943333333333333;;0.06943333333333333;0.06943333333333333;0.06943333333333333;0.06943333333333333;0.06943333333333333;1.0;0.06815;;0.06815;0.06815;0.06815;0.06815;0.06815;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;96.83500000000001;;96.83500000000001;96.83500000000001;96.83500000000001;96.83500000000001;96.83500000000001;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;73;200;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;2.0968166666666668;;2.0968166666666668;2.0968166666666668;2.0968166666666668;2.0968166666666668;2.0968166666666668;1.0;2.0954;;2.0954;2.0954;2.0954;2.0954;2.0954;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;138.329;;138.329;138.329;138.329;138.329;138.329;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;73;300;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;5.158216666666667;;5.158216666666667;5.158216666666667;5.158216666666667;5.158216666666667;5.158216666666667;1.0;5.1567;;5.1567;5.1567;5.1567;5.1567;5.1567;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;164.349;;164.349;164.349;164.349;164.349;164.349;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;73;400;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;6.406350000000001;;6.406350000000001;6.406350000000001;6.406350000000001;6.406350000000001;6.406350000000001;1.0;6.404666666666667;;6.404666666666667;6.404666666666667;6.404666666666667;6.404666666666667;6.404666666666667;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;190.145;;190.145;190.145;190.145;190.145;190.145;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;73;500;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;14.401566666666668;;14.401566666666668;14.401566666666668;14.401566666666668;14.401566666666668;14.401566666666668;1.0;14.399683333333334;;14.399683333333334;14.399683333333334;14.399683333333334;14.399683333333334;14.399683333333334;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;215.28900000000002;;215.28900000000002;215.28900000000002;215.28900000000002;215.28900000000002;215.28900000000002;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;74;50;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.04126666666666667;;0.04126666666666667;0.04126666666666667;0.04126666666666667;0.04126666666666667;0.04126666666666667;1.0;0.040016666666666666;;0.040016666666666666;0.040016666666666666;0.040016666666666666;0.040016666666666666;0.040016666666666666;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;74.362;;74.362;74.362;74.362;74.362;74.362;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;74;100;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.11860000000000001;;0.11860000000000001;0.11860000000000001;0.11860000000000001;0.11860000000000001;0.11860000000000001;1.0;0.11738333333333334;;0.11738333333333334;0.11738333333333334;0.11738333333333334;0.11738333333333334;0.11738333333333334;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;100.36200000000001;;100.36200000000001;100.36200000000001;100.36200000000001;100.36200000000001;100.36200000000001;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;74;200;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;1.0986;;1.0986;1.0986;1.0986;1.0986;1.0986;1.0;1.0972;;1.0972;1.0972;1.0972;1.0972;1.0972;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;140.351;;140.351;140.351;140.351;140.351;140.351;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;74;300;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.8110833333333334;;0.8110833333333334;0.8110833333333334;0.8110833333333334;0.8110833333333334;0.8110833333333334;1.0;0.8093;;0.8093;0.8093;0.8093;0.8093;0.8093;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;173.707;;173.707;173.707;173.707;173.707;173.707;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;74;400;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;6.273466666666667;;6.273466666666667;6.273466666666667;6.273466666666667;6.273466666666667;6.273466666666667;1.0;6.271533333333334;;6.271533333333334;6.271533333333334;6.271533333333334;6.271533333333334;6.271533333333334;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;196.006;;196.006;196.006;196.006;196.006;196.006;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;74;500;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;5.510416666666667;;5.510416666666667;5.510416666666667;5.510416666666667;5.510416666666667;5.510416666666667;1.0;5.5084333333333335;;5.5084333333333335;5.5084333333333335;5.5084333333333335;5.5084333333333335;5.5084333333333335;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;221.02;;221.02;221.02;221.02;221.02;221.02;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;75;50;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.05291666666666667;;0.05291666666666667;0.05291666666666667;0.05291666666666667;0.05291666666666667;0.05291666666666667;1.0;0.051916666666666667;;0.051916666666666667;0.051916666666666667;0.051916666666666667;0.051916666666666667;0.051916666666666667;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;71.002;;71.002;71.002;71.002;71.002;71.002;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;75;100;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.1577;;0.1577;0.1577;0.1577;0.1577;0.1577;1.0;0.15660000000000002;;0.15660000000000002;0.15660000000000002;0.15660000000000002;0.15660000000000002;0.15660000000000002;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;104.265;;104.265;104.265;104.265;104.265;104.265;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;75;200;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.24311666666666668;;0.24311666666666668;0.24311666666666668;0.24311666666666668;0.24311666666666668;0.24311666666666668;1.0;0.24151666666666669;;0.24151666666666669;0.24151666666666669;0.24151666666666669;0.24151666666666669;0.24151666666666669;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;140.235;;140.235;140.235;140.235;140.235;140.235;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
TSP-based;75;300;1.0;2.0;;2.0;2.0;2.0;2.0;2.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;1.3405;;1.3405;1.3405;1.3405;1.3405;1.3405;1.0;1.3390333333333333;;1.3390333333333333;1.3390333333333333;1.3390333333333333;1.3390333333333333;1.3390333333333333;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;168.45000000000002;;168.45000000000002;168.45000000000002;168.45000000000002;168.45000000000002;168.45000000000002;1.0;-1.0;;-1.0;-1.0;-1.0;-1.0;-1.0
